Time,t,dt,q0,q1,q2,q3,acx,acy,acz,q0_rel,q1_rel,q2_rel,q3_rel
1778882046277592576,1.949622272,0.009893632000000041,0.98447,-0.008064,-0.167003,0.053513,-0.3261695504188538,0.0334071218967437,-0.9390392303466796,0.9999999994356162,2.806117469536344e-05,-4.193268845564672e-06,1.7993178507090405e-05
1778882046287466496,1.959496192,0.00987391999999998,0.984471,-0.008066,-0.167,0.053512,-0.3260791301727295,0.0335700362920761,-0.9391106367111206,0.9999999995092205,2.609377991659272e-05,-9.577831354609376e-07,1.7313476252495914e-05
1778882046297320704,1.9693504,0.00985420799999992,0.984471,-0.008069,-0.167,0.053512,-0.3265861868858337,0.0337985344231128,-0.9393455982208252,0.9999999995732661,2.31403659284677e-05,-7.973114657344694e-07,1.781447722738359e-05
1778882046307155200,1.979184896,0.009834496000000081,0.98447,-0.008071,-0.167001,0.053511,-0.3264974057674408,0.0337039120495319,-0.9390689730644226,0.9999999996309349,2.0942861737802132e-05,-1.833714676787552e-06,1.7209423455747047e-05
1778882046317159168,1.989188864,0.010003967999999919,0.98447,-0.008071,-0.167001,0.053513,-0.325900673866272,0.0337266102433204,-0.9392102360725404,0.9999999995880318,2.1276860675469023e-05,-1.8498921771574039e-06,1.917836532406127e-05
1778882046327332352,1.999362048,0.010173184000000113,0.98447,-0.008069,-0.167002,0.053515,-0.3259093761444092,0.0335318557918071,-0.9392688870429992,0.9999999995024546,2.352630890860817e-05,-2.9575221438149393e-06,2.0805213641394765e-05
1778882046337485312,2.009515008,0.0101529600000001,0.98447,-0.008067,-0.167002,0.053515,-0.3261443376541138,0.0335887111723423,-0.9392276406288148,0.9999999994607652,2.5495252522369716e-05,-3.064503343390619e-06,2.047121287879813e-05
1778882046347618560,2.019648256,0.010133247999999817,0.98447,-0.008067,-0.167003,0.053518,-0.3258251845836639,0.0340248867869377,-0.9394044876098632,0.9999999993810241,2.5942755096300743e-05,-4.07324016531499e-06,2.3416531213533943e-05
1778882046357731584,2.02976128,0.010113023999999804,0.98447,-0.008067,-0.167003,0.053515,-0.3261774182319641,0.0337464660406112,-0.9394408464431764,0.9999999994587918,2.5441757697598422e-05,-4.0489742843000335e-06,2.0463120615063158e-05
1778882046367824640,2.039854336,0.0100930560000001,0.98447,-0.00807,-0.167002,0.053517,-0.3261176645755768,0.0339118801057338,-0.939042329788208,0.999999999470936,2.2875835767301178e-05,-2.9202089250567856e-06,2.294115474966562e-05
1778882046377897472,2.049927168,0.010072832000000087,0.98447,-0.008069,-0.167002,0.053517,-0.3258329629898071,0.0339720286428928,-0.9392295479774476,0.9999999994515903,2.386030744771367e-05,-2.973699517970973e-06,2.277415440620368e-05
1778882046387950592,2.059980288,0.010053120000000249,0.98447,-0.008068,-0.166999,0.05352,-0.3259315192699432,0.0335433594882488,-0.9392415285110474,0.9999999993474185,2.550626112661492e-05,-9.804217008694628e-08,2.5584843817789237e-05
1778882046397983744,2.07001344,0.010033151999999657,0.984471,-0.008067,-0.166994,0.053521,-0.3261037170886993,0.0337622947990894,-0.9392372965812684,0.9999999992769517,2.6933270090016143e-05,4.929737214133631e-06,2.6389263578415747e-05
1778882046407996672,2.080026368,0.010012928000000088,0.984471,-0.008067,-0.166994,0.053519,-0.3261567652225494,0.0336031019687652,-0.9391382336616516,0.9999999993358323,2.6599271828738752e-05,4.945915436744056e-06,2.4420322898365855e-05
1778882046417989888,2.090019584,0.009993216000000249,0.984471,-0.008067,-0.166995,0.05352,-0.3262878358364105,0.0337135158479213,-0.9393293857574464,0.9999999993129032,2.6712775927018734e-05,3.953353965118129e-06,2.5396700202959645e-05
1778882046427963392,2.099993088,0.009973503999999966,0.98447,-0.008064,-0.166998,0.053523,-0.3263558149337769,0.0339793525636196,-0.9391686320304872,0.9999999991612296,2.9998641991522274e-05,6.48200797478645e-07,2.7878346914397443e-05
1778882046437917184,2.10994688,0.009953791999999684,0.98447,-0.008061,-0.167,0.053524,-0.3262120485305786,0.0337719693779945,-0.9391855001449584,0.9999999990522556,3.301206504129073e-05,-1.4893030340925825e-06,2.834562901576237e-05
1778882046447852288,2.119881984,0.009935104000000194,0.984469,-0.008063,-0.167002,0.053528,-0.3263650238513947,0.0336418896913528,-0.9393042922019958,0.9999999989613715,3.159606742407679e-05,-3.5506223383372274e-06,3.265484276058594e-05
1778882046457767680,2.129797376,0.009915391999999912,0.984469,-0.008062,-0.167002,0.053528,-0.326299637556076,0.0337079986929893,-0.9395394921302797,0.9999999989350294,3.2580539619795825e-05,-3.6041129604710964e-06,3.2487842419768365e-05
1778882046467663104,2.1396928,0.009895424000000208,0.984469,-0.008061,-0.167002,0.053528,-0.3262442648410797,0.0335522331297397,-0.9394609928131104,0.9999999989076875,3.356501183135116e-05,-3.657603583493254e-06,3.2320842076214275e-05
1778882046477539328,2.149569024,0.009876223999999656,0.98447,-0.008059,-0.167,0.05353,-0.3262971341609955,0.0336126126348972,-0.939420998096466,0.9999999987760287,3.598300029905056e-05,-1.6448167468538781e-06,3.391844671999235e-05
1778882046487395840,2.159425536,0.009856512000000262,0.98447,-0.008064,-0.167,0.053528,-0.3262864947319031,0.0336220450699329,-0.9394728541374208,0.9999999989895982,3.072664529171765e-05,-1.3611863800667783e-06,3.2784508878495443e-05
1778882046497232896,2.169262592,0.009837055999999844,0.984469,-0.008062,-0.167002,0.053529,-0.3262341022491455,0.033840712159872,-0.9393305778503418,0.9999999988970776,3.2747538470967105e-05,-3.612201616135034e-06,3.3472312569012225e-05
1778882046507239680,2.179269376,0.010006784000000213,0.98447,-0.008059,-0.167001,0.053529,-0.3261031806468964,0.0336221158504486,-0.9392528533935548,0.9999999988150294,3.5762505205112066e-05,-2.621198825327527e-06,3.292588292177221e-05
1778882046517416192,2.189445888,0.010176511999999693,0.98447,-0.008057,-0.167,0.053529,-0.3261615931987762,0.0336156114935874,-0.9393666386604308,0.9999999987532495,3.778494488700449e-05,-1.7437091337990588e-06,3.2599976808155545e-05
1778882046527572480,2.199602176,0.010156288000000124,0.984469,-0.008055,-0.167002,0.053534,-0.3262160122394562,0.033773522824049,-0.9393826723098756,0.9999999984799508,4.04738361146819e-05,-4.027079142941421e-06,3.722565998041461e-05
1778882046537708544,2.20973824,0.010136064000000111,0.984469,-0.008055,-0.167001,0.053537,-0.3261468410491943,0.0337397083640098,-0.9394493103027344,0.9999999983461313,4.102832863606999e-05,-3.0668740228887055e-06,4.0187164125202266e-05
1778882046547824640,2.219854336,0.010116095999999963,0.984469,-0.008056,-0.167,0.053541,-0.3266409039497375,0.0335388258099556,-0.9393739700317384,0.9999999981857178,4.076534752228342e-05,-2.06126703039452e-06,4.430013783362271e-05
1778882046557921280,2.229950976,0.01009663999999999,0.984469,-0.008059,-0.166999,0.053541,-0.326519638299942,0.0337063185870647,-0.939315140247345,0.9999999982787511,3.786542861049409e-05,-9.16323798757666e-07,4.480923473526165e-05
1778882046567997952,2.240027648,0.010076671999999842,0.98447,-0.008056,-0.166998,0.053541,-0.3263739049434662,0.0337575823068618,-0.9392391443252563,0.9999999981847966,4.088039093073405e-05,7.467673725523654e-08,4.426279615812184e-05
1778882046578054400,2.250084096,0.010056448000000273,0.984469,-0.008057,-0.167,0.053543,-0.3260937631130219,0.0335836820304393,-0.9393436312675476,0.9999999981151958,4.011487237464557e-05,-2.023953913547468e-06,4.643607630318032e-05
1778882046588091136,2.260120832,0.01003673599999999,0.984469,-0.008051,-0.167002,0.053543,-0.3264700472354889,0.0337389074265956,-0.9393072724342346,0.9999999979052233,4.59147072300152e-05,-4.313839142556098e-06,4.541788244220727e-05
1778882046598107904,2.2701376,0.010016767999999843,0.984469,-0.00805,-0.167002,0.053544,-0.3264156579971313,0.0339032039046287,-0.939344584941864,0.9999999978139616,4.706617681128275e-05,-4.375418342089145e-06,4.623535109168626e-05
1778882046608104960,2.280134656,0.009997056000000004,0.984469,-0.008049,-0.167001,0.053544,-0.3261192440986633,0.0337091647088527,-0.9393864870071412,0.9999999977755439,4.8104146977707984e-05,-3.4444383050328013e-06,4.607644752307278e-05
1778882046618082304,2.290112,0.009977344000000166,0.984469,-0.008053,-0.167,0.053542,-0.3263023793697357,0.033558253198862,-0.9395650029182434,0.9999999980317482,4.3885761681489166e-05,-2.229827541635717e-06,4.4783606495035246e-05
1778882046628039680,2.300069376,0.009957376000000018,0.984469,-0.008055,-0.166999,0.05354,-0.3262267410755157,0.0335710309445858,-0.9396536946296692,0.9999999982013257,4.1636318697435906e-05,-1.122197384973106e-06,4.3156764361560514e-05
1778882046637977600,2.310007296,0.009937920000000044,0.984469,-0.008057,-0.167,0.05354,-0.3261538147926331,0.0335296057164669,-0.9396267533302308,0.9999999982679998,3.961387714009751e-05,-1.9996876981427138e-06,4.348266873087261e-05
1778882046647895552,2.319925248,0.009917951999999897,0.984469,-0.008054,-0.167002,0.053542,-0.3264055550098419,0.033488929271698,-0.9392482042312622,0.9999999980661818,4.2794294289761475e-05,-4.145278755219748e-06,4.4934413979328845e-05
1778882046657793792,2.329823488,0.009898240000000058,0.984469,-0.008054,-0.167,0.053539,-0.3261870145797729,0.0335613600909709,-0.9392729997634888,0.9999999982169095,4.240029490661448e-05,-2.152070756101501e-06,4.1997198639306173e-05
1778882046667672064,2.33970176,0.00987827199999991,0.984469,-0.008052,-0.167002,0.053538,-0.3261820375919342,0.033473789691925,-0.9392569065093994,0.99999999819218,4.409524501776222e-05,-4.219905466823015e-06,4.06625372967866e-05
1778882046677531136,2.349560832,0.009859071999999802,0.984469,-0.00805,-0.167003,0.053539,-0.3262752890586853,0.0333357788622379,-0.9393414258956908,0.9999999980666145,4.617768852274544e-05,-5.319445856330582e-06,4.130491044409472e-05
1778882046687370496,2.359400192,0.009839359999999964,0.984469,-0.008049,-0.167003,0.053538,-0.326206386089325,0.0335191376507282,-0.9391829371452332,0.9999999980751871,4.699516221507404e-05,-5.364847901346681e-06,4.015344113103646e-05
1778882046697190400,2.369220096,0.00981990399999999,0.984469,-0.008045,-0.167004,0.05354,-0.3260067701339722,0.0335167087614536,-0.9391077160835266,0.9999999978080446,5.121354568445556e-05,-6.579457597066839e-06,4.1446282949365865e-05
1778882046707367424,2.37939712,0.010177024000000312,0.984468,-0.008045,-0.167006,0.053538,-0.3261919617652893,0.0336624830961227,-0.9392171502113342,0.9999999978929387,5.076451327314449e-05,-8.699229195473885e-06,3.951468351836001e-05
1778882046717524480,2.389554176,0.01015705599999972,0.984468,-0.008044,-0.167009,0.053537,-0.3260516822338104,0.0335917882621288,-0.9392801523208618,0.9999999978745564,5.142149017887433e-05,-1.1698041376532933e-05,3.8338927674953956e-05
1778882046727661056,2.399690752,0.010136576000000286,0.984469,-0.008043,-0.167004,0.053535,-0.3262472450733185,0.0333854332566261,-0.9391201734542848,0.9999999979529293,5.2347500448883186e-05,-6.645996369172662e-06,3.618993671884838e-05
1778882046737777920,2.409807616,0.010116864000000003,0.98447,-0.008046,-0.166999,0.053538,-0.3262403607368469,0.0335954576730728,-0.9390446543693542,0.9999999979551264,5.0170612697412326e-05,-1.420433255934191e-06,3.963129284813077e-05
1778882046747874560,2.419904256,0.01009663999999999,0.98447,-0.008046,-0.166999,0.053539,-0.3261532187461853,0.0340450853109359,-0.9390517473220824,0.9999999979072222,5.0337610457898765e-05,-1.4285220212362291e-06,4.061576173849729e-05
1778882046757951232,2.429980928,0.010076671999999842,0.984469,-0.008045,-0.167001,0.053539,-0.326291561126709,0.0335474386811256,-0.9393441081047058,0.9999999978628124,5.1207045263127616e-05,-3.6179574176515915e-06,4.048610081294844e-05
1778882046768007680,2.440037376,0.010056447999999829,0.984469,-0.008049,-0.167,0.053537,-0.3265353143215179,0.0334902927279472,-0.9393428564071656,0.9999999981250892,4.698865945265175e-05,-2.4033463319592563e-06,3.9193258045215704e-05
1778882046778044160,2.450073856,0.010036480000000125,0.984469,-0.00805,-0.167001,0.053535,-0.3261421918869019,0.0337034314870834,-0.9395674467086792,0.999999998255301,4.561669266810349e-05,-3.3181497164535743e-06,3.7383223455086457e-05
1778882046788061184,2.46009088,0.010017024000000152,0.984469,-0.008049,-0.167,0.053537,-0.3264160752296448,0.0336779356002807,-0.9395389556884766,0.9999999981250892,4.698865945265175e-05,-2.4033463319592563e-06,3.9193258045215704e-05
1778882046798058496,2.470088192,0.00999731199999987,0.984469,-0.00805,-0.167,0.053536,-0.3262888491153717,0.0337557643651962,-0.9393914937973022,0.9999999982103835,4.583718904217077e-05,-2.341766998615333e-06,3.837578848914897e-05
1778882046808036096,2.480065792,0.009977600000000031,0.984469,-0.008049,-0.167002,0.053539,-0.3262655138969421,0.0337710045278072,-0.9392253160476683,0.9999999980292146,4.721565863821317e-05,-4.388465890803014e-06,4.114600599643874e-05
1778882046817993984,2.49002368,0.009957888000000192,0.984469,-0.008051,-0.167003,0.053539,-0.3262064754962921,0.0337016358971595,-0.9392166137695312,0.9999999981049618,4.519321686690357e-05,-5.265955255655947e-06,4.147191060423607e-05
1778882046827931904,2.4999616,0.0099379199999996,0.984469,-0.008051,-0.167003,0.053541,-0.3262376487255096,0.0338915809988975,-0.9389821290969848,0.9999999980061324,4.552721297719151e-05,-5.282132377251368e-06,4.34408485207611e-05
1778882046837850112,2.509879808,0.009918208000000206,0.984469,-0.008051,-0.167002,0.053542,-0.326374739408493,0.033532116562128,-0.9390820264816284,0.9999999979571397,4.574770919466356e-05,-4.305750529885115e-06,4.44334135836263e-05
1778882046847748864,2.51977856,0.009898751999999789,0.984469,-0.008051,-0.167003,0.053543,-0.3266050815582275,0.0336117222905159,-0.9395134449005128,0.9999999979033144,4.586120901576424e-05,-5.298309495399946e-06,4.540978601544061e-05
1778882046857627648,2.529657344,0.009878784000000085,0.984468,-0.008054,-0.167005,0.053544,-0.3263372480869293,0.0338117145001888,-0.939356565475464,0.9999999979493827,4.2959750923879034e-05,-7.2818734722364755e-06,4.6932598203100516e-05
1778882046867486976,2.539516672,0.009859328000000112,0.984468,-0.008052,-0.167005,0.053544,-0.3261328637599945,0.0338946729898452,-0.939545512199402,0.999999997877694,4.492869492172397e-05,-7.388854745306047e-06,4.659859784850673e-05
1778882046877326848,2.549356544,0.009839872000000138,0.984468,-0.008054,-0.167007,0.053547,-0.326382040977478,0.0337337851524353,-0.9396063685417176,0.9999999977737136,4.3353749982632736e-05,-9.275078698122775e-06,4.986981075338773e-05
1778882046887147264,2.55917696,0.009820415999999721,0.984467,-0.008054,-0.167008,0.053547,-0.326295405626297,0.0336201339960098,-0.939182460308075,0.9999999977627697,4.329220597919757e-05,-1.042655884150764e-05,4.991525326515536e-05
1778882046897325312,2.569355008,0.010178048000000217,0.984467,-0.008054,-0.167008,0.053549,-0.3263011276721954,0.0336075723171234,-0.939201295375824,0.9999999976478673,4.3626202519934584e-05,-1.0442735421320947e-05,5.18841916183762e-05
1778882046907482880,2.579512576,0.010157567999999895,0.984467,-0.008054,-0.16701,0.053548,-0.3260383009910583,0.0337596759200096,-0.9390738010406494,0.9999999976888019,4.335220859525389e-05,-1.2403586793211917e-05,5.088352780111081e-05
1778882046917620480,2.589650176,0.010137600000000191,0.984468,-0.008053,-0.167006,0.053549,-0.3258738815784454,0.0335790254175663,-0.939207136631012,0.999999997629455,4.4725715662973994e-05,-8.360276351711596e-06,5.1679844938609535e-05
1778882046927738112,2.599767808,0.010117632000000043,0.984468,-0.008052,-0.167004,0.053551,-0.3259540200233459,0.0335904732346534,-0.9392186999320984,0.9999999974831454,4.6151179794807e-05,-6.4610036760584045e-06,5.3497977147549296e-05
1778882046937835264,2.60986496,0.01009715199999972,0.984468,-0.008049,-0.167005,0.053551,-0.3259104788303375,0.0336734168231487,-0.9389348030090332,0.9999999973641591,4.9051096566049904e-05,-7.605945738154232e-06,5.2988879171356716e-05
1778882046947912704,2.6199424,0.010077439999999882,0.984468,-0.008049,-0.167004,0.053551,-0.3263412415981293,0.0336053632199764,-0.9393035173416138,0.9999999973681077,4.910459532585752e-05,-6.6214755363076545e-06,5.2996976865890945e-05
1778882046957970176,2.629999872,0.010057472000000178,0.984468,-0.008048,-0.167004,0.053551,-0.3261617422103882,0.0336169116199016,-0.9390531778335572,0.9999999973277619,5.0089067201143644e-05,-6.674966158024703e-06,5.282997676652498e-05
1778882046968007680,2.640037376,0.01003750400000003,0.984468,-0.008046,-0.167003,0.053552,-0.32603719830513,0.033698234707117,-0.9391313791275024,0.9999999971861144,5.2278508028153626e-05,-5.805565412254672e-06,5.348854296919866e-05
1778882046978025472,2.650055168,0.010017792000000192,0.984468,-0.008043,-0.167005,0.053553,-0.3260741233825684,0.0334504842758178,-0.9394817352294922,0.9999999969842406,5.5291922153094183e-05,-7.943066313240057e-06,5.3955815632627906e-05
1778882046988023552,2.660053248,0.00999807999999991,0.984468,-0.008046,-0.167004,0.053556,-0.3258085250854492,0.033782672137022,-0.9390771389007568,0.9999999969294612,5.2892999479086864e-05,-6.8223898040771155e-06,5.7418318664355806e-05
1778882046998001664,2.67003136,0.009978111999999761,0.984467,-0.008045,-0.167006,0.053557,-0.3262604475021362,0.0338230654597282,-0.939081609249115,0.9999999968072495,5.392943386645262e-05,-9.019917607349238e-06,5.827313753355699e-05
1778882047007960064,2.67998976,0.009958400000000367,0.984468,-0.008044,-0.167002,0.053559,-0.3263746798038483,0.0340364165604114,-0.938931167125702,0.9999999966458829,5.5469935012698174e-05,-4.984695923318462e-06,6.005392045548615e-05
1778882047017898496,2.689928192,0.009938431999999775,0.984468,-0.00804,-0.167001,0.053559,-0.3263609707355499,0.0338462591171264,-0.939569890499115,0.9999999964594711,5.946132309587148e-05,-4.214187604497961e-06,5.9394019067591636e-05
1778882047027817216,2.699846912,0.009918719999999936,0.984468,-0.008039,-0.167001,0.053558,-0.3261831700801849,0.0336611904203891,-0.9391810894012452,0.9999999964780639,6.027879787500953e-05,-4.259589596348524e-06,5.8242550491577035e-05
1778882047037716480,2.709746176,0.009899263999999963,0.984468,-0.008037,-0.167003,0.053559,-0.3263031244277954,0.0339012779295444,-0.9390050172805786,0.9999999963055123,6.230773748037988e-05,-6.343600595851606e-06,5.887682148335814e-05
1778882047047595776,2.719625472,0.00987929600000026,0.984469,-0.008039,-0.167,0.053555,-0.3265719413757324,0.0334034450352191,-0.9392110109329224,0.9999999966789389,5.9839336321351744e-05,-3.083848795845266e-06,5.5243697448808084e-05
1778882047057455872,2.729485568,0.009860095999999707,0.984468,-0.008037,-0.167,0.053557,-0.3263013660907745,0.0335102714598178,-0.9394074082374572,0.9999999964433393,6.213424594913275e-05,-3.3740110306637403e-06,5.69321800168725e-05
1778882047067296256,2.739325952,0.009840384000000313,0.984469,-0.008038,-0.166999,0.053559,-0.3261450231075287,0.0336005911231041,-0.9404635429382324,0.9999999963618631,6.154529727979592e-05,-2.1852235913293505e-06,5.902266764345695e-05
1778882047077117184,2.74914688,0.009820927999999896,0.984469,-0.008035,-0.166997,0.053558,-0.3257454931735992,0.0329459197819232,-0.939680516719818,0.9999999962675612,6.443871741875287e-05,-3.6866454689509984e-07,5.755339669965805e-05
1778882047087110912,2.759140608,0.00999372799999998,0.984468,-0.008035,-0.166998,0.053564,-0.3254393339157104,0.0341884046792984,-0.9395099282264708,0.9999999958450673,6.537917351477456e-05,-1.568670299465912e-06,6.350565829806552e-05
1778882047097277952,2.769307648,0.010167039999999794,0.984469,-0.008034,-0.166999,0.053558,-0.3256809115409851,0.0342044048011302,-0.9389919638633728,0.9999999962183693,6.531618639599689e-05,-2.391097122584631e-06,5.737019979856176e-05
1778882047107424768,2.779454464,0.010146816000000225,0.984469,-0.00803,-0.166997,0.05356,-0.3260879814624786,0.033412579447031,-0.9390327334403992,0.9999999958489844,6.969507075341859e-05,-6.522950117745782e-07,5.8687333003486096e-05
1778882047117551104,2.7895808,0.010126335999999903,0.984469,-0.008028,-0.166996,0.053562,-0.3264652490615845,0.0340314544737339,-0.9387760758399964,0.9999999955843915,7.205151044494507e-05,2.0901752519140573e-07,6.0330368087048194e-05
1778882047127658496,2.799688192,0.010107392000000104,0.984469,-0.008024,-0.166999,0.053559,-0.326590895652771,0.0339734479784965,-0.9388279318809508,0.9999999955519736,7.532789961370474e-05,-2.9340915074943e-06,5.6684667817026926e-05
1778882047137745408,2.809775104,0.010086911999999781,0.984468,-0.008022,-0.167,0.053561,-0.3270486295223236,0.0337838605046272,-0.9392479658126832,0.999999995279404,7.756931969488991e-05,-4.20872490731214e-06,5.8365053197659495e-05
1778882047147812864,2.81984256,0.010067456000000252,0.984469,-0.008024,-0.166999,0.05356,-0.3264508545398712,0.0335971340537071,-0.9396853446960448,0.9999999954830675,7.549489603185175e-05,-2.9421801920289682e-06,5.766913582930613e-05
1778882047157860096,2.829889792,0.010047231999999795,0.984468,-0.008025,-0.167,0.053558,-0.326231449842453,0.0335507243871688,-0.939846396446228,0.9999999956822816,7.411491262244996e-05,-4.023987152862191e-06,5.591264713618034e-05
1778882047167887104,2.8399168,0.010027008000000226,0.984468,-0.008023,-0.167001,0.053557,-0.3259486854076385,0.0334101766347885,-0.9392871260643004,0.9999999956195129,7.586335793516481e-05,-5.107350945056453e-06,5.4586079808587604e-05
1778882047177894144,2.84992384,0.010007040000000078,0.984468,-0.008034,-0.167002,0.053553,-0.330651581287384,0.0306668579578399,-0.9483118057250975,0.9999999965400505,6.431267194349777e-05,-5.471070704477052e-06,5.247710786901211e-05
1778882047187881728,2.859911424,0.00998758399999966,0.984466,-0.008048,-0.167005,0.053577,-0.3260757625102997,0.036107312887907,-0.935468852519989,0.9999999954056661,5.436143486426196e-05,-8.203752023136882e-06,7.852515967766203e-05
1778882047197849344,2.86987904,0.009967615999999957,0.984466,-0.008035,-0.16701,0.053563,-0.325371116399765,0.0368279889225959,-0.93425053358078,0.9999999958673562,6.455410932904027e-05,-1.3708245500621214e-05,6.253110256615154e-05
1778882047207796992,2.879826688,0.009947648000000253,0.984468,-0.008026,-0.167002,0.053567,-0.3269096314907074,0.0302303936332464,-0.9405922293663024,0.9999999950972931,7.452640351885213e-05,-6.0122351471488876e-06,6.492366409627662e-05
1778882047217725440,2.889755136,0.009928447999999701,0.984467,-0.008038,-0.167004,0.053566,-0.3269510269165039,0.0342990346252918,-0.941056489944458,0.9999999958463747,6.24307173721951e-05,-7.498207008058686e-06,6.598055153211272e-05
1778882047227633920,2.899663616,0.009908480000000441,0.984467,-0.008031,-0.167006,0.053568,-0.3254490196704865,0.0357379764318466,-0.9389038681983948,0.9999999953041447,6.954901273950424e-05,-9.857758460793246e-06,6.67642876276092e-05
1778882047237522688,2.909552384,0.009888767999999715,0.984467,-0.008024,-0.167006,0.053565,-0.3260475993156433,0.031465046107769,-0.9366112351417542,0.9999999951025056,7.593932720440824e-05,-1.0207928075370495e-05,6.264188360117141e-05
1778882047247391744,2.91942144,0.009869055999999876,0.984466,-0.008036,-0.167008,0.053569,-0.3277065455913544,0.0336013026535511,-0.9415839314460754,0.999999995485062,6.46786224914736e-05,-1.1734344250836015e-05,6.862111258871964e-05
1778882047257240832,2.929270528,0.009849088000000172,0.984466,-0.00803,-0.16701,0.05357,-0.3251496553421021,0.035255491733551,-0.9410072565078736,0.999999995054043,7.06454493701117e-05,-1.4032315700459405e-05,6.85873799304035e-05
1778882047267070976,2.939100672,0.00983014399999993,0.984466,-0.008021,-0.167012,0.053574,-0.3250866830348969,0.0332453474402427,-0.9375949501991272,0.9999999941373612,8.006667642429521e-05,-1.651502152861579e-05,7.100604984963091e-05
1778882047277069824,2.94909952,0.009998847999999949,0.984466,-0.008027,-0.167013,0.05357,-0.3277972936630249,0.0323128141462802,-0.9401179552078248,0.9999999948401846,7.343835734088637e-05,-1.7146193960787103e-05,6.806207930551205e-05
1778882047287237376,2.959267072,0.010167551999999969,0.984465,-0.008036,-0.167016,0.053572,-0.3261315822601318,0.0345548540353775,-0.9415950179100036,0.9999999951474364,6.474357753338475e-05,-1.9801376503537557e-05,7.156327144571331e-05
1778882047297384960,2.969414656,0.010147584000000265,0.984465,-0.008023,-0.167017,0.053575,-0.3257518410682678,0.0343565195798873,-0.9382166862487792,0.9999999941112371,7.798919931784401e-05,-2.150548697167615e-05,7.233757398577493e-05
1778882047307512320,2.979542016,0.010127359999999808,0.984465,-0.008026,-0.167016,0.053575,-0.3278467953205109,0.0322581604123115,-0.9384881854057312,0.9999999943202046,7.508928705643805e-05,-2.0360547042742947e-05,7.284667466772327e-05
1778882047317619456,2.989649152,0.010107136000000239,0.984464,-0.008035,-0.167017,0.053579,-0.3264746069908142,0.0338221304118633,-0.9405235648155212,0.9999999944766533,6.6835503222255e-05,-2.1062970382837096e-05,7.833300775417326e-05
1778882047327706368,2.999736064,0.010086911999999781,0.984465,-0.008027,-0.167016,0.053579,-0.3254903852939606,0.034924242645502,-0.93993479013443,0.9999999940368984,7.477280110591672e-05,-2.0339407336297857e-05,7.695154335054037e-05
1778882047337773824,3.00980352,0.010067456000000252,0.984465,-0.008026,-0.167015,0.053578,-0.3261467516422272,0.0329351387917995,-0.938711166381836,0.9999999940773827,7.564377958976971e-05,-1.9400342373319457e-05,7.580817795756309e-05
1778882047347821312,3.019851008,0.01004748799999966,0.984465,-0.008033,-0.167011,0.053583,-0.3259389102458954,0.0329014770686626,-0.9394122958183287,0.9999999940930222,6.980146903519564e-05,-1.5128472557233085e-05,8.193192166234772e-05
1778882047357848832,3.029878528,0.010027519999999956,0.984465,-0.008036,-0.167009,0.053589,-0.3260821104049683,0.0345996096730232,-0.940189242362976,0.9999999937024155,6.795703774725367e-05,-1.3047590414555705e-05,8.835593001181325e-05
1778882047367856384,3.03988608,0.010007552000000253,0.984464,-0.008032,-0.167015,0.053588,-0.3264337182044983,0.0341364629566669,-0.9386827945709229,0.9999999935051517,7.139889636575969e-05,-1.9327295691533677e-05,8.670841953632236e-05
1778882047377844224,3.04987392,0.00998783999999997,0.984464,-0.008033,-0.167017,0.053589,-0.3269293308258057,0.0331410877406597,-0.9389020800590516,0.9999999934326235,7.047441616256889e-05,-2.1250828996188486e-05,8.784367937703402e-05
1778882047387812352,3.059842048,0.009968128000000132,0.984464,-0.008039,-0.167018,0.053591,-0.3261909484863281,0.0338970944285392,-0.939495325088501,0.9999999935339786,6.484807769214715e-05,-2.1930527584257994e-05,9.080650693074426e-05
1778882047397760512,3.069790208,0.009948159999999984,0.984464,-0.008039,-0.167018,0.053592,-0.3264219760894775,0.034437607973814,-0.9394320845603944,0.9999999934330773,6.501507465519857e-05,-2.1938615249935955e-05,9.179097302817174e-05
1778882047407688960,3.079718656,0.009928447999999701,0.984464,-0.00804,-0.167017,0.053589,-0.3261166512966156,0.0340638235211372,-0.9389680027961732,0.9999999937990536,6.35831132473532e-05,-2.0876393897882215e-05,8.901267787758942e-05
1778882047417597696,3.089627392,0.009908736000000307,0.984464,-0.008041,-0.167017,0.053591,-0.3255550265312195,0.033779576420784,-0.9393605589866638,0.9999999936485735,6.293263570106636e-05,-2.083907862637216e-05,9.114861042448298e-05
1778882047427486720,3.099516416,0.009889024000000024,0.984463,-0.008044,-0.167019,0.053589,-0.3261840641498566,0.0334849134087562,-0.9399988651275636,0.9999999939435307,5.95301949791495e-05,-2.2798388812109066e-05,8.971804818403178e-05
1778882047437356288,3.109385984,0.00986956800000005,0.984463,-0.008051,-0.167021,0.053592,-0.3262891173362732,0.0336509905755519,-0.9391905069351196,0.9999999938941642,5.303288314289015e-05,-2.4417151540758017e-05,9.382423860317059e-05
1778882047447205888,3.119235584,0.009849599999999903,0.984463,-0.00805,-0.167019,0.053595,-0.3262555599212646,0.0337482541799545,-0.9391418695449828,0.9999999935859523,5.4625347022888716e-05,-2.2525970028958222e-05,9.662684734205075e-05
