time(ms),VPWR(V),VSS(km/h),timestamp_gmt,t_s
1779393662838,13.53,14.0,2026-05-21 20:01:02.838000+00:00,5.827
1779393662853,13.52,14.0,2026-05-21 20:01:02.853000+00:00,5.842
1779393662871,13.52,14.0,2026-05-21 20:01:02.871000+00:00,5.86
1779393662884,13.52,14.0,2026-05-21 20:01:02.884000+00:00,5.873
1779393662900,13.54,14.0,2026-05-21 20:01:02.900000+00:00,5.889
1779393662918,13.55,15.0,2026-05-21 20:01:02.918000+00:00,5.907
1779393662932,13.55,16.0,2026-05-21 20:01:02.932000+00:00,5.921
1779393662950,13.55,16.0,2026-05-21 20:01:02.950000+00:00,5.939
1779393662965,13.55,16.0,2026-05-21 20:01:02.965000+00:00,5.954
1779393662981,13.54,16.0,2026-05-21 20:01:02.981000+00:00,5.97
1779393662999,13.54,16.0,2026-05-21 20:01:02.999000+00:00,5.988
1779393663015,13.54,16.0,2026-05-21 20:01:03.015000+00:00,6.004
1779393663029,13.55,16.0,2026-05-21 20:01:03.029000+00:00,6.018
1779393663045,13.55,16.0,2026-05-21 20:01:03.045000+00:00,6.034
1779393663063,13.55,16.0,2026-05-21 20:01:03.063000+00:00,6.052
1779393663077,13.55,16.0,2026-05-21 20:01:03.077000+00:00,6.066
1779393663094,13.55,16.0,2026-05-21 20:01:03.094000+00:00,6.083
1779393663111,13.55,16.0,2026-05-21 20:01:03.111000+00:00,6.1
1779393663125,13.55,16.0,2026-05-21 20:01:03.125000+00:00,6.114
1779393663142,13.54,16.0,2026-05-21 20:01:03.142000+00:00,6.131
1779393663158,13.54,16.0,2026-05-21 20:01:03.158000+00:00,6.147
1779393663174,13.54,16.0,2026-05-21 20:01:03.174000+00:00,6.163
1779393663189,13.54,16.0,2026-05-21 20:01:03.189000+00:00,6.178
1779393663206,13.54,16.0,2026-05-21 20:01:03.206000+00:00,6.195
1779393663221,13.55,16.0,2026-05-21 20:01:03.221000+00:00,6.21
1779393663238,13.55,16.0,2026-05-21 20:01:03.238000+00:00,6.227
1779393663252,13.55,16.0,2026-05-21 20:01:03.252000+00:00,6.241
1779393663269,13.54,16.0,2026-05-21 20:01:03.269000+00:00,6.258
1779393663287,13.54,16.0,2026-05-21 20:01:03.287000+00:00,6.276
1779393663302,13.54,16.0,2026-05-21 20:01:03.302000+00:00,6.291
1779393663318,13.54,16.0,2026-05-21 20:01:03.318000+00:00,6.307
1779393663335,13.54,16.0,2026-05-21 20:01:03.335000+00:00,6.324
1779393663351,13.55,16.0,2026-05-21 20:01:03.351000+00:00,6.34
1779393663367,13.55,16.0,2026-05-21 20:01:03.367000+00:00,6.356
1779393663383,13.55,16.0,2026-05-21 20:01:03.383000+00:00,6.372
1779393663397,13.55,16.0,2026-05-21 20:01:03.397000+00:00,6.386
1779393663414,13.55,16.0,2026-05-21 20:01:03.414000+00:00,6.403
1779393663431,13.55,16.0,2026-05-21 20:01:03.431000+00:00,6.42
1779393663445,13.55,16.0,2026-05-21 20:01:03.445000+00:00,6.434
1779393663462,13.54,16.0,2026-05-21 20:01:03.462000+00:00,6.451
1779393663479,13.55,16.0,2026-05-21 20:01:03.479000+00:00,6.468
1779393663494,13.55,16.0,2026-05-21 20:01:03.494000+00:00,6.483
1779393663510,13.55,16.0,2026-05-21 20:01:03.510000+00:00,6.499
1779393663525,13.55,16.0,2026-05-21 20:01:03.525000+00:00,6.514
1779393663542,13.55,16.0,2026-05-21 20:01:03.542000+00:00,6.531
1779393663558,13.55,16.0,2026-05-21 20:01:03.558000+00:00,6.547
1779393663573,13.55,16.0,2026-05-21 20:01:03.573000+00:00,6.562
1779393663590,13.55,16.0,2026-05-21 20:01:03.590000+00:00,6.579
1779393663607,13.55,16.0,2026-05-21 20:01:03.607000+00:00,6.596
1779393663621,13.55,16.0,2026-05-21 20:01:03.621000+00:00,6.61
1779393663637,13.55,16.0,2026-05-21 20:01:03.637000+00:00,6.626
1779393663653,13.55,16.0,2026-05-21 20:01:03.653000+00:00,6.642
1779393663669,13.55,16.0,2026-05-21 20:01:03.669000+00:00,6.658
1779393663687,13.54,16.0,2026-05-21 20:01:03.687000+00:00,6.676
1779393663702,13.54,16.0,2026-05-21 20:01:03.702000+00:00,6.691
1779393663717,13.54,16.0,2026-05-21 20:01:03.717000+00:00,6.706
1779393663733,13.54,16.0,2026-05-21 20:01:03.733000+00:00,6.722
1779393663750,13.54,16.0,2026-05-21 20:01:03.750000+00:00,6.739
1779393663766,13.54,16.0,2026-05-21 20:01:03.766000+00:00,6.755
1779393663782,13.54,16.0,2026-05-21 20:01:03.782000+00:00,6.771
1779393663797,13.54,16.0,2026-05-21 20:01:03.797000+00:00,6.786
1779393663814,13.54,16.0,2026-05-21 20:01:03.814000+00:00,6.803
1779393663830,13.54,16.0,2026-05-21 20:01:03.830000+00:00,6.819
1779393663845,13.54,16.0,2026-05-21 20:01:03.845000+00:00,6.834
1779393663862,13.53,16.0,2026-05-21 20:01:03.862000+00:00,6.851
1779393663884,13.52,16.0,2026-05-21 20:01:03.884000+00:00,6.873
1779393663893,13.52,16.0,2026-05-21 20:01:03.893000+00:00,6.882
1779393663909,13.52,16.0,2026-05-21 20:01:03.909000+00:00,6.898
1779393663926,13.53,16.0,2026-05-21 20:01:03.926000+00:00,6.915
1779393663943,13.54,16.0,2026-05-21 20:01:03.943000+00:00,6.932
1779393663958,13.54,16.0,2026-05-21 20:01:03.958000+00:00,6.947
1779393663975,13.54,16.0,2026-05-21 20:01:03.975000+00:00,6.964
1779393663989,13.54,16.0,2026-05-21 20:01:03.989000+00:00,6.978
1779393664007,13.54,16.0,2026-05-21 20:01:04.007000+00:00,6.996
1779393664023,13.53,16.0,2026-05-21 20:01:04.023000+00:00,7.012
1779393664038,13.52,16.0,2026-05-21 20:01:04.038000+00:00,7.027
1779393664055,13.53,16.0,2026-05-21 20:01:04.055000+00:00,7.044
1779393664069,13.54,16.0,2026-05-21 20:01:04.069000+00:00,7.058
1779393664086,13.54,16.0,2026-05-21 20:01:04.086000+00:00,7.075
1779393664103,13.54,16.0,2026-05-21 20:01:04.103000+00:00,7.092
1779393664120,13.54,16.0,2026-05-21 20:01:04.120000+00:00,7.109
1779393664134,13.54,16.0,2026-05-21 20:01:04.134000+00:00,7.123
1779393664150,13.54,16.0,2026-05-21 20:01:04.150000+00:00,7.139
1779393664166,13.54,16.0,2026-05-21 20:01:04.166000+00:00,7.155
1779393664183,13.53,16.0,2026-05-21 20:01:04.183000+00:00,7.172
1779393664198,13.52,16.0,2026-05-21 20:01:04.198000+00:00,7.187
1779393664215,13.53,16.0,2026-05-21 20:01:04.215000+00:00,7.204
1779393664231,13.54,16.0,2026-05-21 20:01:04.231000+00:00,7.22
1779393664247,13.54,16.0,2026-05-21 20:01:04.247000+00:00,7.236
1779393664263,13.54,16.0,2026-05-21 20:01:04.263000+00:00,7.252
1779393664278,13.54,16.0,2026-05-21 20:01:04.278000+00:00,7.267
1779393664296,13.54,16.0,2026-05-21 20:01:04.296000+00:00,7.285
1779393664310,13.54,16.0,2026-05-21 20:01:04.310000+00:00,7.299
1779393664325,13.54,17.0,2026-05-21 20:01:04.325000+00:00,7.314
1779393664342,13.54,18.0,2026-05-21 20:01:04.342000+00:00,7.331
1779393664359,13.54,18.0,2026-05-21 20:01:04.359000+00:00,7.348
1779393664375,13.55,18.0,2026-05-21 20:01:04.375000+00:00,7.364
1779393664391,13.55,18.0,2026-05-21 20:01:04.391000+00:00,7.38
1779393664406,13.55,18.0,2026-05-21 20:01:04.406000+00:00,7.395
1779393664422,13.55,18.0,2026-05-21 20:01:04.422000+00:00,7.411
1779393664437,13.55,18.0,2026-05-21 20:01:04.437000+00:00,7.426
1779393664455,13.55,18.0,2026-05-21 20:01:04.455000+00:00,7.444
1779393664471,13.55,18.0,2026-05-21 20:01:04.471000+00:00,7.46
1779393664487,13.54,18.0,2026-05-21 20:01:04.487000+00:00,7.476
1779393664502,13.55,18.0,2026-05-21 20:01:04.502000+00:00,7.491
1779393664519,13.55,18.0,2026-05-21 20:01:04.519000+00:00,7.508
1779393664534,13.55,18.0,2026-05-21 20:01:04.534000+00:00,7.523
1779393664549,13.55,18.0,2026-05-21 20:01:04.549000+00:00,7.538
1779393664568,13.55,18.0,2026-05-21 20:01:04.568000+00:00,7.557
1779393664583,13.55,18.0,2026-05-21 20:01:04.583000+00:00,7.572
1779393664599,13.55,18.0,2026-05-21 20:01:04.599000+00:00,7.588
1779393664615,13.55,18.0,2026-05-21 20:01:04.615000+00:00,7.604
1779393664631,13.55,18.0,2026-05-21 20:01:04.631000+00:00,7.62
1779393664647,13.54,18.0,2026-05-21 20:01:04.647000+00:00,7.636
1779393664664,13.56,18.0,2026-05-21 20:01:04.664000+00:00,7.653
1779393664679,13.57,18.0,2026-05-21 20:01:04.679000+00:00,7.668
1779393664693,13.56,18.0,2026-05-21 20:01:04.693000+00:00,7.682
1779393664710,13.55,18.0,2026-05-21 20:01:04.710000+00:00,7.699
1779393664728,13.55,18.0,2026-05-21 20:01:04.728000+00:00,7.717
1779393664742,13.55,18.0,2026-05-21 20:01:04.742000+00:00,7.731
1779393664758,13.55,18.0,2026-05-21 20:01:04.758000+00:00,7.747
1779393664775,13.54,18.0,2026-05-21 20:01:04.775000+00:00,7.764
1779393664790,13.54,18.0,2026-05-21 20:01:04.790000+00:00,7.779
1779393664805,13.54,18.0,2026-05-21 20:01:04.805000+00:00,7.794
1779393664822,13.55,18.0,2026-05-21 20:01:04.822000+00:00,7.811
1779393664838,13.55,18.0,2026-05-21 20:01:04.838000+00:00,7.827
1779393664855,13.55,18.0,2026-05-21 20:01:04.855000+00:00,7.844
1779393664871,13.54,18.0,2026-05-21 20:01:04.871000+00:00,7.86
1779393664885,13.55,18.0,2026-05-21 20:01:04.885000+00:00,7.874
1779393664902,13.55,18.0,2026-05-21 20:01:04.902000+00:00,7.891
1779393664919,13.55,18.0,2026-05-21 20:01:04.919000+00:00,7.908
1779393664934,13.54,18.0,2026-05-21 20:01:04.934000+00:00,7.923
1779393664952,13.55,18.0,2026-05-21 20:01:04.952000+00:00,7.941
1779393664966,13.55,18.0,2026-05-21 20:01:04.966000+00:00,7.955
1779393664983,13.55,18.0,2026-05-21 20:01:04.983000+00:00,7.972
1779393664997,13.54,18.0,2026-05-21 20:01:04.997000+00:00,7.986
1779393665014,13.55,18.0,2026-05-21 20:01:05.014000+00:00,8.003
1779393665031,13.55,18.0,2026-05-21 20:01:05.031000+00:00,8.02
1779393665047,13.55,18.0,2026-05-21 20:01:05.047000+00:00,8.036
1779393665062,13.54,18.0,2026-05-21 20:01:05.062000+00:00,8.051
1779393665079,13.54,18.0,2026-05-21 20:01:05.079000+00:00,8.068
1779393665096,13.54,18.0,2026-05-21 20:01:05.096000+00:00,8.085
1779393665110,13.54,18.0,2026-05-21 20:01:05.110000+00:00,8.099
1779393665126,13.54,18.0,2026-05-21 20:01:05.126000+00:00,8.115
1779393665142,13.55,18.0,2026-05-21 20:01:05.142000+00:00,8.131
1779393665159,13.55,18.0,2026-05-21 20:01:05.159000+00:00,8.148
1779393665175,13.55,18.0,2026-05-21 20:01:05.175000+00:00,8.164
1779393665190,13.54,18.0,2026-05-21 20:01:05.190000+00:00,8.179
1779393665208,13.54,18.0,2026-05-21 20:01:05.208000+00:00,8.197
1779393665223,13.54,18.0,2026-05-21 20:01:05.223000+00:00,8.212
1779393665238,13.54,18.0,2026-05-21 20:01:05.238000+00:00,8.227
1779393665255,13.54,18.0,2026-05-21 20:01:05.255000+00:00,8.244
1779393665271,13.54,18.0,2026-05-21 20:01:05.271000+00:00,8.26
1779393665288,13.54,19.0,2026-05-21 20:01:05.288000+00:00,8.277
1779393665303,13.54,20.0,2026-05-21 20:01:05.303000+00:00,8.292
1779393665318,13.54,20.0,2026-05-21 20:01:05.318000+00:00,8.307
1779393665334,13.54,20.0,2026-05-21 20:01:05.334000+00:00,8.323
1779393665350,13.54,20.0,2026-05-21 20:01:05.350000+00:00,8.339
1779393665367,13.54,20.0,2026-05-21 20:01:05.367000+00:00,8.356
1779393665382,13.54,20.0,2026-05-21 20:01:05.382000+00:00,8.371
1779393665400,13.54,20.0,2026-05-21 20:01:05.400000+00:00,8.389
1779393665416,13.54,20.0,2026-05-21 20:01:05.416000+00:00,8.405
1779393665432,13.54,20.0,2026-05-21 20:01:05.432000+00:00,8.421
1779393665447,13.54,20.0,2026-05-21 20:01:05.447000+00:00,8.436
1779393665463,13.53,20.0,2026-05-21 20:01:05.463000+00:00,8.452
1779393665478,13.52,20.0,2026-05-21 20:01:05.478000+00:00,8.467
1779393665495,13.52,20.0,2026-05-21 20:01:05.495000+00:00,8.484
1779393665511,13.52,20.0,2026-05-21 20:01:05.511000+00:00,8.5
1779393665527,13.53,20.0,2026-05-21 20:01:05.527000+00:00,8.516
1779393665542,13.54,20.0,2026-05-21 20:01:05.542000+00:00,8.531
1779393665558,13.53,20.0,2026-05-21 20:01:05.558000+00:00,8.547
1779393665574,13.52,20.0,2026-05-21 20:01:05.574000+00:00,8.563
1779393665592,13.52,20.0,2026-05-21 20:01:05.592000+00:00,8.581
1779393665607,13.52,20.0,2026-05-21 20:01:05.607000+00:00,8.596
1779393665622,13.52,20.0,2026-05-21 20:01:05.622000+00:00,8.611
1779393665639,13.52,20.0,2026-05-21 20:01:05.639000+00:00,8.628
1779393665654,13.52,20.0,2026-05-21 20:01:05.654000+00:00,8.643
1779393665671,13.52,20.0,2026-05-21 20:01:05.671000+00:00,8.66
1779393665688,13.53,20.0,2026-05-21 20:01:05.688000+00:00,8.677
1779393665703,13.54,20.0,2026-05-21 20:01:05.703000+00:00,8.692
1779393665720,13.53,20.0,2026-05-21 20:01:05.720000+00:00,8.709
1779393665735,13.52,20.0,2026-05-21 20:01:05.735000+00:00,8.724
1779393665752,13.52,20.0,2026-05-21 20:01:05.752000+00:00,8.741
1779393665767,13.52,20.0,2026-05-21 20:01:05.767000+00:00,8.756
1779393665783,13.52,20.0,2026-05-21 20:01:05.783000+00:00,8.772
1779393665799,13.52,20.0,2026-05-21 20:01:05.799000+00:00,8.788
1779393665816,13.53,20.0,2026-05-21 20:01:05.816000+00:00,8.805
1779393665831,13.54,20.0,2026-05-21 20:01:05.831000+00:00,8.82
1779393665847,13.54,20.0,2026-05-21 20:01:05.847000+00:00,8.836
1779393665863,13.54,20.0,2026-05-21 20:01:05.863000+00:00,8.852
1779393665880,13.54,20.0,2026-05-21 20:01:05.880000+00:00,8.869
1779393665895,13.54,20.0,2026-05-21 20:01:05.895000+00:00,8.884
1779393665910,13.53,20.0,2026-05-21 20:01:05.910000+00:00,8.899
1779393665927,13.52,20.0,2026-05-21 20:01:05.927000+00:00,8.916
1779393665943,13.52,20.0,2026-05-21 20:01:05.943000+00:00,8.932
1779393665960,13.52,20.0,2026-05-21 20:01:05.960000+00:00,8.949
1779393665975,13.52,20.0,2026-05-21 20:01:05.975000+00:00,8.964
1779393665992,13.52,20.0,2026-05-21 20:01:05.992000+00:00,8.981
1779393666006,13.53,20.0,2026-05-21 20:01:06.006000+00:00,8.995
1779393666024,13.54,20.0,2026-05-21 20:01:06.024000+00:00,9.013
1779393666039,13.53,20.0,2026-05-21 20:01:06.039000+00:00,9.028
1779393666054,13.52,20.0,2026-05-21 20:01:06.054000+00:00,9.043
1779393666071,13.52,20.0,2026-05-21 20:01:06.071000+00:00,9.06
1779393666088,13.52,20.0,2026-05-21 20:01:06.088000+00:00,9.077
1779393666105,13.52,20.0,2026-05-21 20:01:06.105000+00:00,9.094
1779393666119,13.52,20.0,2026-05-21 20:01:06.119000+00:00,9.108
1779393666136,13.53,20.0,2026-05-21 20:01:06.136000+00:00,9.125
1779393666152,13.54,20.0,2026-05-21 20:01:06.152000+00:00,9.141
1779393666167,13.53,20.0,2026-05-21 20:01:06.167000+00:00,9.156
1779393666182,13.52,20.0,2026-05-21 20:01:06.182000+00:00,9.171
1779393666200,13.52,20.0,2026-05-21 20:01:06.200000+00:00,9.189
1779393666215,13.52,20.0,2026-05-21 20:01:06.215000+00:00,9.204
1779393666233,13.52,20.0,2026-05-21 20:01:06.233000+00:00,9.222
1779393666246,13.52,20.0,2026-05-21 20:01:06.246000+00:00,9.235
1779393666265,13.52,20.0,2026-05-21 20:01:06.265000+00:00,9.254
1779393666280,13.52,20.0,2026-05-21 20:01:06.280000+00:00,9.269
1779393666296,13.53,20.0,2026-05-21 20:01:06.296000+00:00,9.285
1779393666310,13.54,20.0,2026-05-21 20:01:06.310000+00:00,9.299
1779393666328,13.53,20.0,2026-05-21 20:01:06.328000+00:00,9.317
1779393666342,13.52,20.0,2026-05-21 20:01:06.342000+00:00,9.331
1779393666359,13.52,20.0,2026-05-21 20:01:06.359000+00:00,9.348
1779393666374,13.52,20.0,2026-05-21 20:01:06.374000+00:00,9.363
1779393666392,13.52,20.0,2026-05-21 20:01:06.392000+00:00,9.381
1779393666407,13.52,20.0,2026-05-21 20:01:06.407000+00:00,9.396
1779393666423,13.53,20.0,2026-05-21 20:01:06.423000+00:00,9.412
1779393666438,13.54,20.0,2026-05-21 20:01:06.438000+00:00,9.427
1779393666457,13.54,20.0,2026-05-21 20:01:06.457000+00:00,9.446
1779393666471,13.54,20.0,2026-05-21 20:01:06.471000+00:00,9.46
1779393666488,13.54,20.0,2026-05-21 20:01:06.488000+00:00,9.477
1779393666505,13.54,20.0,2026-05-21 20:01:06.505000+00:00,9.494
1779393666519,13.53,20.0,2026-05-21 20:01:06.519000+00:00,9.508
1779393666535,13.52,20.0,2026-05-21 20:01:06.535000+00:00,9.524
1779393666552,13.53,20.0,2026-05-21 20:01:06.552000+00:00,9.541
1779393666568,13.54,20.0,2026-05-21 20:01:06.568000+00:00,9.557
1779393666583,13.53,20.0,2026-05-21 20:01:06.583000+00:00,9.572
1779393666607,13.52,20.0,2026-05-21 20:01:06.607000+00:00,9.596
1779393666615,13.53,20.0,2026-05-21 20:01:06.615000+00:00,9.604
1779393666630,13.54,20.0,2026-05-21 20:01:06.630000+00:00,9.619
1779393666648,13.54,20.0,2026-05-21 20:01:06.648000+00:00,9.637
1779393666664,13.54,20.0,2026-05-21 20:01:06.664000+00:00,9.653
1779393666679,13.54,20.0,2026-05-21 20:01:06.679000+00:00,9.668
1779393666697,13.54,21.0,2026-05-21 20:01:06.697000+00:00,9.686
1779393666712,13.54,22.0,2026-05-21 20:01:06.712000+00:00,9.701
1779393666727,13.54,22.0,2026-05-21 20:01:06.727000+00:00,9.716
1779393666742,13.54,22.0,2026-05-21 20:01:06.742000+00:00,9.731
1779393666760,13.54,22.0,2026-05-21 20:01:06.760000+00:00,9.749
1779393666775,13.54,22.0,2026-05-21 20:01:06.775000+00:00,9.764
1779393666791,13.54,22.0,2026-05-21 20:01:06.791000+00:00,9.78
1779393666807,13.54,22.0,2026-05-21 20:01:06.807000+00:00,9.796
1779393666822,13.54,22.0,2026-05-21 20:01:06.822000+00:00,9.811
1779393666839,13.54,22.0,2026-05-21 20:01:06.839000+00:00,9.828
1779393666854,13.54,22.0,2026-05-21 20:01:06.854000+00:00,9.843
1779393666871,13.54,22.0,2026-05-21 20:01:06.871000+00:00,9.86
1779393666888,13.54,22.0,2026-05-21 20:01:06.888000+00:00,9.877
1779393666902,13.54,22.0,2026-05-21 20:01:06.902000+00:00,9.891
1779393666920,13.54,22.0,2026-05-21 20:01:06.920000+00:00,9.909
1779393666935,13.54,22.0,2026-05-21 20:01:06.935000+00:00,9.924
1779393666952,13.54,22.0,2026-05-21 20:01:06.952000+00:00,9.941
1779393666969,13.54,22.0,2026-05-21 20:01:06.969000+00:00,9.958
1779393666984,13.54,22.0,2026-05-21 20:01:06.984000+00:00,9.973
1779393666999,13.54,22.0,2026-05-21 20:01:06.999000+00:00,9.988
1779393667017,13.54,22.0,2026-05-21 20:01:07.017000+00:00,10.006
1779393667032,13.54,22.0,2026-05-21 20:01:07.032000+00:00,10.021
1779393667047,13.54,22.0,2026-05-21 20:01:07.047000+00:00,10.036
1779393667065,13.54,22.0,2026-05-21 20:01:07.065000+00:00,10.054
1779393667079,13.54,22.0,2026-05-21 20:01:07.079000+00:00,10.068
1779393667094,13.54,22.0,2026-05-21 20:01:07.094000+00:00,10.083
1779393667112,13.54,22.0,2026-05-21 20:01:07.112000+00:00,10.101
1779393667129,13.54,22.0,2026-05-21 20:01:07.129000+00:00,10.118
1779393667143,13.54,22.0,2026-05-21 20:01:07.143000+00:00,10.132
1779393667158,13.54,22.0,2026-05-21 20:01:07.158000+00:00,10.147
1779393667176,13.54,23.0,2026-05-21 20:01:07.176000+00:00,10.165
1779393667192,13.54,24.0,2026-05-21 20:01:07.192000+00:00,10.181
1779393667209,13.54,24.0,2026-05-21 20:01:07.209000+00:00,10.198
1779393667224,13.54,24.0,2026-05-21 20:01:07.224000+00:00,10.213
1779393667240,13.54,24.0,2026-05-21 20:01:07.240000+00:00,10.229
1779393667255,13.54,24.0,2026-05-21 20:01:07.255000+00:00,10.244
1779393667271,13.54,24.0,2026-05-21 20:01:07.271000+00:00,10.26
1779393667287,13.54,24.0,2026-05-21 20:01:07.287000+00:00,10.276
1779393667303,13.54,24.0,2026-05-21 20:01:07.303000+00:00,10.292
1779393667321,13.54,24.0,2026-05-21 20:01:07.321000+00:00,10.31
1779393667336,13.54,24.0,2026-05-21 20:01:07.336000+00:00,10.325
1779393667353,13.54,24.0,2026-05-21 20:01:07.353000+00:00,10.342
1779393667368,13.54,24.0,2026-05-21 20:01:07.368000+00:00,10.357
1779393667385,13.54,24.0,2026-05-21 20:01:07.385000+00:00,10.374
1779393667400,13.54,24.0,2026-05-21 20:01:07.400000+00:00,10.389
1779393667416,13.54,24.0,2026-05-21 20:01:07.416000+00:00,10.405
1779393667432,13.54,24.0,2026-05-21 20:01:07.432000+00:00,10.421
1779393667448,13.55,24.0,2026-05-21 20:01:07.448000+00:00,10.437
1779393667465,13.55,24.0,2026-05-21 20:01:07.465000+00:00,10.454
1779393667481,13.55,24.0,2026-05-21 20:01:07.481000+00:00,10.47
1779393667496,13.55,24.0,2026-05-21 20:01:07.496000+00:00,10.485
1779393667511,13.55,24.0,2026-05-21 20:01:07.511000+00:00,10.5
1779393667527,13.54,24.0,2026-05-21 20:01:07.527000+00:00,10.516
1779393667544,13.54,24.0,2026-05-21 20:01:07.544000+00:00,10.533
1779393667561,13.54,24.0,2026-05-21 20:01:07.561000+00:00,10.55
1779393667576,13.54,24.0,2026-05-21 20:01:07.576000+00:00,10.565
1779393667593,13.54,24.0,2026-05-21 20:01:07.593000+00:00,10.582
1779393667608,13.55,24.0,2026-05-21 20:01:07.608000+00:00,10.597
1779393667624,13.55,24.0,2026-05-21 20:01:07.624000+00:00,10.613
1779393667639,13.55,24.0,2026-05-21 20:01:07.639000+00:00,10.628
1779393667656,13.55,24.0,2026-05-21 20:01:07.656000+00:00,10.645
1779393667673,13.55,24.0,2026-05-21 20:01:07.673000+00:00,10.662
1779393667687,13.54,24.0,2026-05-21 20:01:07.687000+00:00,10.676
1779393667703,13.54,24.0,2026-05-21 20:01:07.703000+00:00,10.692
1779393667719,13.54,24.0,2026-05-21 20:01:07.719000+00:00,10.708
1779393667736,13.55,24.0,2026-05-21 20:01:07.736000+00:00,10.725
1779393667751,13.55,24.0,2026-05-21 20:01:07.751000+00:00,10.74
1779393667768,13.55,24.0,2026-05-21 20:01:07.768000+00:00,10.757
1779393667785,13.55,24.0,2026-05-21 20:01:07.785000+00:00,10.774
1779393667800,13.55,24.0,2026-05-21 20:01:07.800000+00:00,10.789
1779393667817,13.55,24.0,2026-05-21 20:01:07.817000+00:00,10.806
1779393667832,13.55,24.0,2026-05-21 20:01:07.832000+00:00,10.821
1779393667847,13.55,24.0,2026-05-21 20:01:07.847000+00:00,10.836
1779393667865,13.55,24.0,2026-05-21 20:01:07.865000+00:00,10.854
1779393667879,13.54,24.0,2026-05-21 20:01:07.879000+00:00,10.868
1779393667895,13.55,24.0,2026-05-21 20:01:07.895000+00:00,10.884
1779393667912,13.55,24.0,2026-05-21 20:01:07.912000+00:00,10.901
1779393667927,13.55,24.0,2026-05-21 20:01:07.927000+00:00,10.916
1779393667945,13.55,24.0,2026-05-21 20:01:07.945000+00:00,10.934
1779393667960,13.55,24.0,2026-05-21 20:01:07.960000+00:00,10.949
1779393667977,13.54,24.0,2026-05-21 20:01:07.977000+00:00,10.966
1779393667992,13.54,24.0,2026-05-21 20:01:07.992000+00:00,10.981
1779393668008,13.54,24.0,2026-05-21 20:01:08.008000+00:00,10.997
1779393668025,13.55,24.0,2026-05-21 20:01:08.025000+00:00,11.014
1779393668040,13.55,24.0,2026-05-21 20:01:08.040000+00:00,11.029
1779393668057,13.55,24.0,2026-05-21 20:01:08.057000+00:00,11.046
1779393668071,13.55,24.0,2026-05-21 20:01:08.071000+00:00,11.06
1779393668089,13.55,24.0,2026-05-21 20:01:08.089000+00:00,11.078
1779393668104,13.54,25.0,2026-05-21 20:01:08.104000+00:00,11.093
1779393668119,13.54,26.0,2026-05-21 20:01:08.119000+00:00,11.108
1779393668136,13.54,26.0,2026-05-21 20:01:08.136000+00:00,11.125
1779393668153,13.54,26.0,2026-05-21 20:01:08.153000+00:00,11.142
1779393668168,13.54,26.0,2026-05-21 20:01:08.168000+00:00,11.157
1779393668183,13.55,26.0,2026-05-21 20:01:08.183000+00:00,11.172
1779393668201,13.55,26.0,2026-05-21 20:01:08.201000+00:00,11.19
1779393668217,13.55,26.0,2026-05-21 20:01:08.217000+00:00,11.206
1779393668231,13.55,26.0,2026-05-21 20:01:08.231000+00:00,11.22
1779393668249,13.55,26.0,2026-05-21 20:01:08.249000+00:00,11.238
1779393668263,13.54,26.0,2026-05-21 20:01:08.263000+00:00,11.252
1779393668280,13.54,26.0,2026-05-21 20:01:08.280000+00:00,11.269
1779393668297,13.54,26.0,2026-05-21 20:01:08.297000+00:00,11.286
1779393668311,13.54,26.0,2026-05-21 20:01:08.311000+00:00,11.3
1779393668329,13.54,26.0,2026-05-21 20:01:08.329000+00:00,11.318
