time(ms),VPWR(V),VSS(km/h)
1779393030652,13.54,15.0
1779393030668,13.53,15.0
1779393030686,13.52,15.0
1779393030701,13.53,15.0
1779393030716,13.54,15.0
1779393030731,13.53,15.0
1779393030747,13.52,15.0
1779393030764,13.53,15.0
1779393030779,13.54,15.0
1779393030796,13.54,15.0
1779393030813,13.54,15.0
1779393030827,13.54,15.0
1779393030844,13.54,16.0
1779393030859,13.53,17.0
1779393030876,13.52,17.0
1779393030893,13.53,17.0
1779393030908,13.54,17.0
1779393030924,13.54,17.0
1779393030940,13.54,17.0
1779393030958,13.54,17.0
1779393030972,13.54,17.0
1779393030990,13.54,17.0
1779393031004,13.54,17.0
1779393031020,13.54,17.0
1779393031037,13.54,17.0
1779393031053,13.55,17.0
1779393031068,13.55,17.0
1779393031084,13.55,17.0
1779393031099,13.54,17.0
1779393031115,13.54,17.0
1779393031133,13.54,17.0
1779393031148,13.54,17.0
1779393031163,13.54,17.0
1779393031181,13.54,17.0
1779393031196,13.54,17.0
1779393031212,13.55,17.0
1779393031228,13.55,17.0
1779393031244,13.55,17.0
1779393031261,13.55,17.0
1779393031276,13.55,17.0
1779393031294,13.55,17.0
1779393031308,13.55,17.0
1779393031324,13.54,17.0
1779393031340,13.55,17.0
1779393031357,13.55,17.0
1779393031373,13.55,17.0
1779393031388,13.54,17.0
1779393031405,13.53,17.0
1779393031422,13.52,17.0
1779393031436,13.53,17.0
1779393031452,13.54,17.0
1779393031468,13.54,17.0
1779393031485,13.54,17.0
1779393031501,13.54,17.0
1779393031518,13.54,17.0
1779393031532,13.54,17.0
1779393031549,13.54,17.0
1779393031564,13.53,17.0
1779393031581,13.52,17.0
1779393031595,13.52,17.0
1779393031612,13.52,17.0
1779393031629,13.53,17.0
1779393031644,13.54,17.0
1779393031659,13.53,17.0
1779393031676,13.52,17.0
1779393031692,13.53,17.0
1779393031708,13.54,17.0
1779393031724,13.53,17.0
1779393031740,13.52,17.0
1779393031756,13.52,17.0
1779393031773,13.52,17.0
1779393031788,13.53,17.0
1779393031805,13.54,17.0
1779393031821,13.54,17.0
1779393031836,13.54,17.0
1779393031854,13.53,17.0
1779393031869,13.52,17.0
1779393031885,13.53,17.0
1779393031900,13.54,17.0
1779393031917,13.53,17.0
1779393031932,13.52,17.0
1779393031949,13.53,17.0
1779393031966,13.54,17.0
1779393031981,13.54,17.0
1779393031996,13.54,17.0
1779393032014,13.53,17.0
1779393032029,13.52,17.0
1779393032044,13.52,17.0
1779393032062,13.52,17.0
1779393032076,13.53,17.0
1779393032093,13.54,17.0
1779393032110,13.53,17.0
1779393032125,13.52,17.0
1779393032140,13.53,17.0
1779393032156,13.54,17.0
1779393032173,13.52,17.0
1779393032188,13.50,17.0
1779393032205,13.52,17.0
1779393032220,13.54,17.0
1779393032236,13.54,17.0
1779393032253,13.54,17.0
1779393032269,13.54,17.0
1779393032284,13.54,17.0
1779393032301,13.53,17.0
1779393032316,13.52,17.0
1779393032333,13.52,17.0
1779393032349,13.52,17.0
1779393032365,13.53,17.0
1779393032381,13.54,17.0
