Time,reference_time,estOrientQuaternion[0-0],estOrientQuaternion[0-1],estOrientQuaternion[0-2],estOrientQuaternion[0-3],estOrientQuaternion:valid,flagStop
1777588309834,  5849.780, 0.999754, 0.000509,-0.005466,-0.021466,1,1
1777588309844,  5849.780, 0.999754, 0.000509,-0.005466,-0.021466,1,1
1777588309854,  5849.820, 0.999754, 0.000526,-0.005460,-0.021470,1,1
1777588309864,  5849.820, 0.999754, 0.000526,-0.005460,-0.021470,1,1
1777588309875,  5849.820, 0.999754, 0.000526,-0.005460,-0.021470,1,1
1777588309885,  5849.820, 0.999754, 0.000526,-0.005460,-0.021470,1,1
1777588309895,  5849.820, 0.999754, 0.000526,-0.005460,-0.021470,1,1
1777588309905,  5849.860, 0.999755, 0.000534,-0.005438,-0.021466,1,1
1777588309915,  5849.860, 0.999755, 0.000534,-0.005438,-0.021466,1,1
1777588309925,  5849.860, 0.999755, 0.000534,-0.005438,-0.021466,1,1
1777588309935,  5849.860, 0.999755, 0.000534,-0.005438,-0.021466,1,1
1777588309953,  5849.910, 0.999755, 0.000511,-0.005408,-0.021464,1,1
1777588309963,  5849.910, 0.999755, 0.000511,-0.005408,-0.021464,1,1
1777588309973,  5849.910, 0.999755, 0.000511,-0.005408,-0.021464,1,1
1777588309984,  5849.910, 0.999755, 0.000511,-0.005408,-0.021464,1,1
1777588309994,  5849.950, 0.999755, 0.000476,-0.005395,-0.021466,1,1
1777588310004,  5849.950, 0.999755, 0.000476,-0.005395,-0.021466,1,1
1777588310014,  5849.950, 0.999755, 0.000476,-0.005395,-0.021466,1,1
1777588310024,  5849.950, 0.999755, 0.000476,-0.005395,-0.021466,1,1
1777588310035,  5849.990, 0.999755, 0.000490,-0.005385,-0.021466,1,1
1777588310045,  5849.990, 0.999755, 0.000490,-0.005385,-0.021466,1,1
1777588310055,  5849.990, 0.999755, 0.000490,-0.005385,-0.021466,1,1
1777588310065,  5849.990, 0.999755, 0.000490,-0.005385,-0.021466,1,1
1777588310075,  5850.030, 0.999755, 0.000607,-0.005383,-0.021472,1,1
1777588310085,  5850.030, 0.999755, 0.000607,-0.005383,-0.021472,1,1
1777588310096,  5850.030, 0.999755, 0.000607,-0.005383,-0.021472,1,1
1777588310106,  5850.030, 0.999755, 0.000607,-0.005383,-0.021472,1,1
1777588310123,  5850.080, 0.999755, 0.000565,-0.005388,-0.021475,1,1
1777588310134,  5850.080, 0.999755, 0.000565,-0.005388,-0.021475,1,1
1777588310144,  5850.080, 0.999755, 0.000565,-0.005388,-0.021475,1,1
1777588310154,  5850.080, 0.999755, 0.000565,-0.005388,-0.021475,1,1
1777588310164,  5850.120, 0.999755, 0.000524,-0.005382,-0.021476,1,1
1777588310174,  5850.120, 0.999755, 0.000524,-0.005382,-0.021476,1,1
1777588310184,  5850.120, 0.999755, 0.000524,-0.005382,-0.021476,1,1
1777588310195,  5850.120, 0.999755, 0.000524,-0.005382,-0.021476,1,1
1777588310205,  5850.160, 0.999755, 0.000540,-0.005379,-0.021474,1,1
1777588310215,  5850.160, 0.999755, 0.000540,-0.005379,-0.021474,1,1
1777588310225,  5850.160, 0.999755, 0.000540,-0.005379,-0.021474,1,1
1777588310235,  5850.160, 0.999755, 0.000540,-0.005379,-0.021474,1,1
1777588310253,  5850.210, 0.999755, 0.000526,-0.005396,-0.021476,1,1
1777588310263,  5850.210, 0.999755, 0.000526,-0.005396,-0.021476,1,1
1777588310273,  5850.210, 0.999755, 0.000526,-0.005396,-0.021476,1,1
1777588310283,  5850.210, 0.999755, 0.000526,-0.005396,-0.021476,1,1
1777588310294,  5850.250, 0.999755, 0.000533,-0.005384,-0.021472,1,1
1777588310304,  5850.250, 0.999755, 0.000533,-0.005384,-0.021472,1,1
1777588310314,  5850.250, 0.999755, 0.000533,-0.005384,-0.021472,1,1
1777588310324,  5850.250, 0.999755, 0.000533,-0.005384,-0.021472,1,1
1777588310334,  5850.290, 0.999755, 0.000531,-0.005379,-0.021472,1,1
1777588310345,  5850.290, 0.999755, 0.000531,-0.005379,-0.021472,1,1
1777588310355,  5850.290, 0.999755, 0.000531,-0.005379,-0.021472,1,1
1777588310365,  5850.290, 0.999755, 0.000531,-0.005379,-0.021472,1,1
1777588310375,  5850.330, 0.999755, 0.000521,-0.005363,-0.021477,1,1
1777588310385,  5850.330, 0.999755, 0.000521,-0.005363,-0.021477,1,1
1777588310395,  5850.330, 0.999755, 0.000521,-0.005363,-0.021477,1,1
1777588310405,  5850.330, 0.999755, 0.000521,-0.005363,-0.021477,1,1
1777588310423,  5850.380, 0.999755, 0.000529,-0.005362,-0.021474,1,1
1777588310433,  5850.380, 0.999755, 0.000529,-0.005362,-0.021474,1,1
1777588310444,  5850.380, 0.999755, 0.000529,-0.005362,-0.021474,1,1
1777588310454,  5850.380, 0.999755, 0.000529,-0.005362,-0.021474,1,1
1777588310464,  5850.420, 0.999755, 0.000536,-0.005364,-0.021466,1,1
1777588310474,  5850.420, 0.999755, 0.000536,-0.005364,-0.021466,1,1
1777588310484,  5850.420, 0.999755, 0.000536,-0.005364,-0.021466,1,1
1777588310494,  5850.420, 0.999755, 0.000536,-0.005364,-0.021466,1,1
1777588310505,  5850.460, 0.999755, 0.000538,-0.005364,-0.021464,1,1
1777588310515,  5850.460, 0.999755, 0.000538,-0.005364,-0.021464,1,1
1777588310525,  5850.460, 0.999755, 0.000538,-0.005364,-0.021464,1,1
1777588310535,  5850.460, 0.999755, 0.000538,-0.005364,-0.021464,1,1
1777588310545,  5850.500, 0.999755, 0.000539,-0.005341,-0.021466,1,1
1777588310555,  5850.500, 0.999755, 0.000539,-0.005341,-0.021466,1,1
1777588310566,  5850.500, 0.999755, 0.000539,-0.005341,-0.021466,1,1
1777588310576,  5850.500, 0.999755, 0.000539,-0.005341,-0.021466,1,1
1777588310594,  5850.550, 0.999755, 0.000544,-0.005346,-0.021469,1,1
1777588310604,  5850.550, 0.999755, 0.000544,-0.005346,-0.021469,1,1
1777588310614,  5850.550, 0.999755, 0.000544,-0.005346,-0.021469,1,1
1777588310624,  5850.550, 0.999755, 0.000544,-0.005346,-0.021469,1,1
1777588310634,  5850.590, 0.999755, 0.000519,-0.005364,-0.021473,1,1
1777588310644,  5850.590, 0.999755, 0.000519,-0.005364,-0.021473,1,1
1777588310654,  5850.590, 0.999755, 0.000519,-0.005364,-0.021473,1,1
1777588310665,  5850.590, 0.999755, 0.000519,-0.005364,-0.021473,1,1
1777588310675,  5850.630, 0.999755, 0.000537,-0.005352,-0.021473,1,1
1777588310685,  5850.630, 0.999755, 0.000537,-0.005352,-0.021473,1,1
1777588310695,  5850.630, 0.999755, 0.000537,-0.005352,-0.021473,1,1
1777588310705,  5850.630, 0.999755, 0.000537,-0.005352,-0.021473,1,1
1777588310723,  5850.680, 0.999755, 0.000542,-0.005344,-0.021471,1,1
1777588310733,  5850.680, 0.999755, 0.000542,-0.005344,-0.021471,1,1
1777588310743,  5850.680, 0.999755, 0.000542,-0.005344,-0.021471,1,1
1777588310754,  5850.680, 0.999755, 0.000542,-0.005344,-0.021471,1,1
1777588310764,  5850.720, 0.999755, 0.000538,-0.005324,-0.021468,1,1
1777588310774,  5850.720, 0.999755, 0.000538,-0.005324,-0.021468,1,1
1777588310784,  5850.720, 0.999755, 0.000538,-0.005324,-0.021468,1,1
1777588310794,  5850.720, 0.999755, 0.000538,-0.005324,-0.021468,1,1
1777588310805,  5850.760, 0.999755, 0.000547,-0.005324,-0.021464,1,1
1777588310815,  5850.760, 0.999755, 0.000547,-0.005324,-0.021464,1,1
1777588310825,  5850.760, 0.999755, 0.000547,-0.005324,-0.021464,1,1
1777588310835,  5850.760, 0.999755, 0.000547,-0.005324,-0.021464,1,1
1777588310845,  5850.800, 0.999755, 0.000549,-0.005332,-0.021468,1,1
1777588310855,  5850.800, 0.999755, 0.000549,-0.005332,-0.021468,1,1
1777588310865,  5850.800, 0.999755, 0.000549,-0.005332,-0.021468,1,1
1777588310876,  5850.800, 0.999755, 0.000549,-0.005332,-0.021468,1,1
1777588310893,  5850.850, 0.999755, 0.000550,-0.005338,-0.021467,1,1
1777588310904,  5850.850, 0.999755, 0.000550,-0.005338,-0.021467,1,1
1777588310914,  5850.850, 0.999755, 0.000550,-0.005338,-0.021467,1,1
1777588310924,  5850.850, 0.999755, 0.000550,-0.005338,-0.021467,1,1
1777588310934,  5850.890, 0.999755, 0.000550,-0.005338,-0.021470,1,1
1777588310944,  5850.890, 0.999755, 0.000550,-0.005338,-0.021470,1,1
1777588310954,  5850.890, 0.999755, 0.000550,-0.005338,-0.021470,1,1
1777588310964,  5850.890, 0.999755, 0.000550,-0.005338,-0.021470,1,1
1777588310975,  5850.930, 0.999755, 0.000544,-0.005324,-0.021467,1,1
1777588310985,  5850.930, 0.999755, 0.000544,-0.005324,-0.021467,1,1
1777588310995,  5850.930, 0.999755, 0.000544,-0.005324,-0.021467,1,1
1777588311005,  5850.930, 0.999755, 0.000544,-0.005324,-0.021467,1,1
1777588311023,  5850.980, 0.999755, 0.000502,-0.005327,-0.021466,1,1
1777588311033,  5850.980, 0.999755, 0.000502,-0.005327,-0.021466,1,1
1777588311043,  5850.980, 0.999755, 0.000502,-0.005327,-0.021466,1,1
1777588311053,  5850.980, 0.999755, 0.000502,-0.005327,-0.021466,1,1
1777588311064,  5851.020, 0.999755, 0.000538,-0.005329,-0.021458,1,1
1777588311074,  5851.020, 0.999755, 0.000538,-0.005329,-0.021458,1,1
1777588311084,  5851.020, 0.999755, 0.000538,-0.005329,-0.021458,1,1
1777588311094,  5851.020, 0.999755, 0.000538,-0.005329,-0.021458,1,1
1777588311104,  5851.060, 0.999755, 0.000540,-0.005319,-0.021462,1,1
1777588311114,  5851.060, 0.999755, 0.000540,-0.005319,-0.021462,1,1
1777588311125,  5851.060, 0.999755, 0.000540,-0.005319,-0.021462,1,1
1777588311135,  5851.060, 0.999755, 0.000540,-0.005319,-0.021462,1,1
1777588311145,  5851.100, 0.999755, 0.000538,-0.005311,-0.021462,1,1
1777588311155,  5851.100, 0.999755, 0.000538,-0.005311,-0.021462,1,1
1777588311165,  5851.100, 0.999755, 0.000538,-0.005311,-0.021462,1,1
1777588311175,  5851.100, 0.999755, 0.000538,-0.005311,-0.021462,1,1
1777588311193,  5851.150, 0.999755, 0.000544,-0.005327,-0.021462,1,1
1777588311203,  5851.150, 0.999755, 0.000544,-0.005327,-0.021462,1,1
1777588311213,  5851.150, 0.999755, 0.000544,-0.005327,-0.021462,1,1
1777588311224,  5851.150, 0.999755, 0.000544,-0.005327,-0.021462,1,1
1777588311234,  5851.190, 0.999755, 0.000562,-0.005316,-0.021462,1,1
1777588311244,  5851.190, 0.999755, 0.000562,-0.005316,-0.021462,1,1
1777588311254,  5851.190, 0.999755, 0.000562,-0.005316,-0.021462,1,1
1777588311264,  5851.190, 0.999755, 0.000562,-0.005316,-0.021462,1,1
1777588311275,  5851.230, 0.999756, 0.000583,-0.005301,-0.021456,1,1
1777588311285,  5851.230, 0.999756, 0.000583,-0.005301,-0.021456,1,1
1777588311295,  5851.230, 0.999756, 0.000583,-0.005301,-0.021456,1,1
1777588311305,  5851.230, 0.999756, 0.000583,-0.005301,-0.021456,1,1
1777588311315,  5851.270, 0.999756, 0.000574,-0.005305,-0.021454,1,1
1777588311325,  5851.270, 0.999756, 0.000574,-0.005305,-0.021454,1,1
1777588311336,  5851.270, 0.999756, 0.000574,-0.005305,-0.021454,1,1
1777588311346,  5851.270, 0.999756, 0.000574,-0.005305,-0.021454,1,1
1777588311363,  5851.320, 0.999756, 0.000555,-0.005303,-0.021451,1,1
1777588311374,  5851.320, 0.999756, 0.000555,-0.005303,-0.021451,1,1
1777588311384,  5851.320, 0.999756, 0.000555,-0.005303,-0.021451,1,1
1777588311394,  5851.320, 0.999756, 0.000555,-0.005303,-0.021451,1,1
1777588311404,  5851.360, 0.999756, 0.000574,-0.005298,-0.021453,1,1
1777588311414,  5851.360, 0.999756, 0.000574,-0.005298,-0.021453,1,1
1777588311424,  5851.360, 0.999756, 0.000574,-0.005298,-0.021453,1,1
1777588311435,  5851.360, 0.999756, 0.000574,-0.005298,-0.021453,1,1
1777588311445,  5851.400, 0.999756, 0.000568,-0.005302,-0.021451,1,1
1777588311455,  5851.400, 0.999756, 0.000568,-0.005302,-0.021451,1,1
1777588311465,  5851.400, 0.999756, 0.000568,-0.005302,-0.021451,1,1
1777588311475,  5851.400, 0.999756, 0.000568,-0.005302,-0.021451,1,1
1777588311493,  5851.450, 0.999756, 0.000567,-0.005301,-0.021446,1,1
1777588311503,  5851.450, 0.999756, 0.000567,-0.005301,-0.021446,1,1
1777588311513,  5851.450, 0.999756, 0.000567,-0.005301,-0.021446,1,1
1777588311523,  5851.450, 0.999756, 0.000567,-0.005301,-0.021446,1,1
1777588311534,  5851.490, 0.999756, 0.000577,-0.005283,-0.021441,1,1
1777588311544,  5851.490, 0.999756, 0.000577,-0.005283,-0.021441,1,1
1777588311554,  5851.490, 0.999756, 0.000577,-0.005283,-0.021441,1,1
1777588311564,  5851.490, 0.999756, 0.000577,-0.005283,-0.021441,1,1
1777588311575,  5851.530, 0.999756, 0.000546,-0.005273,-0.021446,1,1
1777588311586,  5851.530, 0.999756, 0.000546,-0.005273,-0.021446,1,1
1777588311596,  5851.530, 0.999756, 0.000546,-0.005273,-0.021446,1,1
1777588311615,  5851.570, 0.999756, 0.000542,-0.005281,-0.021449,1,1
1777588311625,  5851.570, 0.999756, 0.000542,-0.005281,-0.021449,1,1
1777588311636,  5851.570, 0.999756, 0.000542,-0.005281,-0.021449,1,1
1777588311646,  5851.570, 0.999756, 0.000542,-0.005281,-0.021449,1,1
1777588311663,  5851.620, 0.999756, 0.000541,-0.005290,-0.021446,1,1
1777588311674,  5851.620, 0.999756, 0.000541,-0.005290,-0.021446,1,1
1777588311684,  5851.620, 0.999756, 0.000541,-0.005290,-0.021446,1,1
1777588311694,  5851.660, 0.999756, 0.000553,-0.005291,-0.021442,1,1
1777588311704,  5851.660, 0.999756, 0.000553,-0.005291,-0.021442,1,1
1777588311714,  5851.660, 0.999756, 0.000553,-0.005291,-0.021442,1,1
1777588311724,  5851.660, 0.999756, 0.000553,-0.005291,-0.021442,1,1
1777588311734,  5851.660, 0.999756, 0.000553,-0.005291,-0.021442,1,1
1777588311745,  5851.700, 0.999756, 0.000543,-0.005272,-0.021444,1,1
1777588311755,  5851.700, 0.999756, 0.000543,-0.005272,-0.021444,1,1
1777588311765,  5851.700, 0.999756, 0.000543,-0.005272,-0.021444,1,1
1777588311775,  5851.740, 0.999756, 0.000543,-0.005276,-0.021441,1,1
1777588311785,  5851.740, 0.999756, 0.000543,-0.005276,-0.021441,1,1
1777588311796,  5851.740, 0.999756, 0.000543,-0.005276,-0.021441,1,1
1777588311806,  5851.740, 0.999756, 0.000543,-0.005276,-0.021441,1,1
1777588311816,  5851.740, 0.999756, 0.000543,-0.005276,-0.021441,1,1
1777588311834,  5851.790, 0.999756, 0.000519,-0.005291,-0.021439,1,1
1777588311844,  5851.790, 0.999756, 0.000519,-0.005291,-0.021439,1,1
1777588311854,  5851.790, 0.999756, 0.000519,-0.005291,-0.021439,1,1
1777588311864,  5851.790, 0.999756, 0.000519,-0.005291,-0.021439,1,1
1777588311874,  5851.830, 0.999756, 0.000534,-0.005290,-0.021439,1,1
1777588311884,  5851.830, 0.999756, 0.000534,-0.005290,-0.021439,1,1
1777588311895,  5851.830, 0.999756, 0.000534,-0.005290,-0.021439,1,1
1777588311905,  5851.830, 0.999756, 0.000534,-0.005290,-0.021439,1,1
1777588311915,  5851.870, 0.999756, 0.000537,-0.005291,-0.021442,1,1
1777588311925,  5851.870, 0.999756, 0.000537,-0.005291,-0.021442,1,1
1777588311935,  5851.870, 0.999756, 0.000537,-0.005291,-0.021442,1,1
1777588311945,  5851.870, 0.999756, 0.000537,-0.005291,-0.021442,1,1
1777588311963,  5851.920, 0.999756, 0.000533,-0.005284,-0.021444,1,1
1777588311973,  5851.920, 0.999756, 0.000533,-0.005284,-0.021444,1,1
1777588311983,  5851.920, 0.999756, 0.000533,-0.005284,-0.021444,1,1
1777588311994,  5851.920, 0.999756, 0.000533,-0.005284,-0.021444,1,1
1777588312004,  5851.960, 0.999756, 0.000542,-0.005294,-0.021443,1,1
1777588312014,  5851.960, 0.999756, 0.000542,-0.005294,-0.021443,1,1
1777588312024,  5851.960, 0.999756, 0.000542,-0.005294,-0.021443,1,1
1777588312034,  5851.960, 0.999756, 0.000542,-0.005294,-0.021443,1,1
1777588312045,  5852.000, 0.999756, 0.000525,-0.005300,-0.021444,1,1
1777588312055,  5852.000, 0.999756, 0.000525,-0.005300,-0.021444,1,1
1777588312065,  5852.000, 0.999756, 0.000525,-0.005300,-0.021444,1,1
1777588312075,  5852.040, 0.999756, 0.000534,-0.005297,-0.021442,1,1
1777588312085,  5852.040, 0.999756, 0.000534,-0.005297,-0.021442,1,1
1777588312095,  5852.040, 0.999756, 0.000534,-0.005297,-0.021442,1,1
1777588312106,  5852.040, 0.999756, 0.000534,-0.005297,-0.021442,1,1
1777588312116,  5852.040, 0.999756, 0.000534,-0.005297,-0.021442,1,1
1777588312133,  5852.090, 0.999756, 0.000537,-0.005296,-0.021442,1,1
1777588312144,  5852.090, 0.999756, 0.000537,-0.005296,-0.021442,1,1
1777588312154,  5852.090, 0.999756, 0.000537,-0.005296,-0.021442,1,1
1777588312164,  5852.090, 0.999756, 0.000537,-0.005296,-0.021442,1,1
1777588312174,  5852.130, 0.999756, 0.000537,-0.005287,-0.021441,1,1
1777588312184,  5852.130, 0.999756, 0.000537,-0.005287,-0.021441,1,1
1777588312194,  5852.130, 0.999756, 0.000537,-0.005287,-0.021441,1,1
1777588312204,  5852.130, 0.999756, 0.000537,-0.005287,-0.021441,1,1
1777588312215,  5852.170, 0.999756, 0.000535,-0.005290,-0.021443,1,1
1777588312225,  5852.170, 0.999756, 0.000535,-0.005290,-0.021443,1,1
1777588312235,  5852.170, 0.999756, 0.000535,-0.005290,-0.021443,1,1
1777588312245,  5852.170, 0.999756, 0.000535,-0.005290,-0.021443,1,1
1777588312263,  5852.220, 0.999756, 0.000536,-0.005302,-0.021441,1,1
1777588312273,  5852.220, 0.999756, 0.000536,-0.005302,-0.021441,1,1
1777588312283,  5852.220, 0.999756, 0.000536,-0.005302,-0.021441,1,1
1777588312293,  5852.220, 0.999756, 0.000536,-0.005302,-0.021441,1,1
1777588312304,  5852.260, 0.999756, 0.000534,-0.005307,-0.021440,1,1
1777588312314,  5852.260, 0.999756, 0.000534,-0.005307,-0.021440,1,1
1777588312324,  5852.260, 0.999756, 0.000534,-0.005307,-0.021440,1,1
1777588312334,  5852.260, 0.999756, 0.000534,-0.005307,-0.021440,1,1
1777588312344,  5852.300, 0.999756, 0.000535,-0.005295,-0.021440,1,1
1777588312355,  5852.300, 0.999756, 0.000535,-0.005295,-0.021440,1,1
1777588312365,  5852.300, 0.999756, 0.000535,-0.005295,-0.021440,1,1
1777588312375,  5852.300, 0.999756, 0.000535,-0.005295,-0.021440,1,1
1777588312385,  5852.340, 0.999756, 0.000542,-0.005298,-0.021441,1,1
1777588312395,  5852.340, 0.999756, 0.000542,-0.005298,-0.021441,1,1
1777588312405,  5852.340, 0.999756, 0.000542,-0.005298,-0.021441,1,1
1777588312415,  5852.340, 0.999756, 0.000542,-0.005298,-0.021441,1,1
1777588312433,  5852.390, 0.999756, 0.000548,-0.005313,-0.021443,1,1
1777588312443,  5852.390, 0.999756, 0.000548,-0.005313,-0.021443,1,1
1777588312453,  5852.390, 0.999756, 0.000548,-0.005313,-0.021443,1,1
1777588312464,  5852.390, 0.999756, 0.000548,-0.005313,-0.021443,1,1
1777588312474,  5852.430, 0.999756, 0.000546,-0.005315,-0.021437,1,1
1777588312484,  5852.430, 0.999756, 0.000546,-0.005315,-0.021437,1,1
1777588312494,  5852.430, 0.999756, 0.000546,-0.005315,-0.021437,1,1
1777588312504,  5852.430, 0.999756, 0.000546,-0.005315,-0.021437,1,1
1777588312515,  5852.470, 0.999756, 0.000529,-0.005313,-0.021429,1,1
1777588312525,  5852.470, 0.999756, 0.000529,-0.005313,-0.021429,1,1
1777588312535,  5852.470, 0.999756, 0.000529,-0.005313,-0.021429,1,1
1777588312545,  5852.510, 0.999756, 0.000533,-0.005291,-0.021428,1,1
1777588312555,  5852.510, 0.999756, 0.000533,-0.005291,-0.021428,1,1
1777588312565,  5852.510, 0.999756, 0.000533,-0.005291,-0.021428,1,1
1777588312576,  5852.510, 0.999756, 0.000533,-0.005291,-0.021428,1,1
1777588312586,  5852.510, 0.999756, 0.000533,-0.005291,-0.021428,1,1
1777588312604,  5852.560, 0.999756, 0.000531,-0.005300,-0.021434,1,1
1777588312614,  5852.560, 0.999756, 0.000531,-0.005300,-0.021434,1,1
1777588312624,  5852.560, 0.999756, 0.000531,-0.005300,-0.021434,1,1
1777588312634,  5852.560, 0.999756, 0.000531,-0.005300,-0.021434,1,1
1777588312644,  5852.600, 0.999756, 0.000547,-0.005294,-0.021435,1,1
1777588312654,  5852.600, 0.999756, 0.000547,-0.005294,-0.021435,1,1
1777588312665,  5852.600, 0.999756, 0.000547,-0.005294,-0.021435,1,1
1777588312675,  5852.640, 0.999756, 0.000550,-0.005292,-0.021436,1,1
1777588312685,  5852.640, 0.999756, 0.000550,-0.005292,-0.021436,1,1
1777588312695,  5852.640, 0.999756, 0.000550,-0.005292,-0.021436,1,1
1777588312705,  5852.640, 0.999756, 0.000550,-0.005292,-0.021436,1,1
1777588312715,  5852.640, 0.999756, 0.000550,-0.005292,-0.021436,1,1
1777588312733,  5852.690, 0.999756, 0.000550,-0.005296,-0.021432,1,1
1777588312743,  5852.690, 0.999756, 0.000550,-0.005296,-0.021432,1,1
1777588312753,  5852.690, 0.999756, 0.000550,-0.005296,-0.021432,1,1
1777588312763,  5852.690, 0.999756, 0.000550,-0.005296,-0.021432,1,1
1777588312774,  5852.730, 0.999756, 0.000534,-0.005290,-0.021430,1,1
1777588312784,  5852.730, 0.999756, 0.000534,-0.005290,-0.021430,1,1
1777588312794,  5852.730, 0.999756, 0.000534,-0.005290,-0.021430,1,1
1777588312804,  5852.730, 0.999756, 0.000534,-0.005290,-0.021430,1,1
1777588312814,  5852.770, 0.999756, 0.000537,-0.005282,-0.021425,1,1
1777588312825,  5852.770, 0.999756, 0.000537,-0.005282,-0.021425,1,1
1777588312835,  5852.770, 0.999756, 0.000537,-0.005282,-0.021425,1,1
1777588312845,  5852.770, 0.999756, 0.000537,-0.005282,-0.021425,1,1
1777588312855,  5852.810, 0.999757, 0.000543,-0.005262,-0.021423,1,1
1777588312865,  5852.810, 0.999757, 0.000543,-0.005262,-0.021423,1,1
1777588312876,  5852.810, 0.999757, 0.000543,-0.005262,-0.021423,1,1
1777588312886,  5852.810, 0.999757, 0.000543,-0.005262,-0.021423,1,1
1777588312903,  5852.860, 0.999756, 0.000545,-0.005266,-0.021426,1,1
1777588312913,  5852.860, 0.999756, 0.000545,-0.005266,-0.021426,1,1
1777588312924,  5852.860, 0.999756, 0.000545,-0.005266,-0.021426,1,1
1777588312934,  5852.860, 0.999756, 0.000545,-0.005266,-0.021426,1,1
1777588312944,  5852.900, 0.999756, 0.000531,-0.005254,-0.021430,1,1
1777588312954,  5852.900, 0.999756, 0.000531,-0.005254,-0.021430,1,1
1777588312964,  5852.900, 0.999756, 0.000531,-0.005254,-0.021430,1,1
1777588312974,  5852.900, 0.999756, 0.000531,-0.005254,-0.021430,1,1
1777588312985,  5852.940, 0.999756, 0.000537,-0.005256,-0.021426,1,1
1777588312995,  5852.940, 0.999756, 0.000537,-0.005256,-0.021426,1,1
1777588313005,  5852.940, 0.999756, 0.000537,-0.005256,-0.021426,1,1
1777588313015,  5852.940, 0.999756, 0.000537,-0.005256,-0.021426,1,1
1777588313025,  5852.980, 0.999757, 0.000533,-0.005251,-0.021424,1,1
1777588313036,  5852.980, 0.999757, 0.000533,-0.005251,-0.021424,1,1
1777588313046,  5852.980, 0.999757, 0.000533,-0.005251,-0.021424,1,1
1777588313056,  5852.980, 0.999757, 0.000533,-0.005251,-0.021424,1,1
1777588313074,  5853.030, 0.999757, 0.000541,-0.005244,-0.021422,1,1
1777588313084,  5853.030, 0.999757, 0.000541,-0.005244,-0.021422,1,1
1777588313094,  5853.030, 0.999757, 0.000541,-0.005244,-0.021422,1,1
1777588313104,  5853.030, 0.999757, 0.000541,-0.005244,-0.021422,1,1
1777588313114,  5853.070, 0.999757, 0.000533,-0.005249,-0.021423,1,1
1777588313124,  5853.070, 0.999757, 0.000533,-0.005249,-0.021423,1,1
1777588313135,  5853.070, 0.999757, 0.000533,-0.005249,-0.021423,1,1
1777588313145,  5853.070, 0.999757, 0.000533,-0.005249,-0.021423,1,1
1777588313155,  5853.110, 0.999757, 0.000527,-0.005236,-0.021423,1,1
1777588313165,  5853.110, 0.999757, 0.000527,-0.005236,-0.021423,1,1
1777588313175,  5853.110, 0.999757, 0.000527,-0.005236,-0.021423,1,1
1777588313185,  5853.110, 0.999757, 0.000527,-0.005236,-0.021423,1,1
1777588313203,  5853.160, 0.999757, 0.000529,-0.005240,-0.021422,1,1
1777588313213,  5853.160, 0.999757, 0.000529,-0.005240,-0.021422,1,1
1777588313223,  5853.160, 0.999757, 0.000529,-0.005240,-0.021422,1,1
1777588313234,  5853.160, 0.999757, 0.000529,-0.005240,-0.021422,1,1
1777588313244,  5853.200, 0.999757, 0.000527,-0.005245,-0.021420,1,1
1777588313254,  5853.200, 0.999757, 0.000527,-0.005245,-0.021420,1,1
1777588313264,  5853.200, 0.999757, 0.000527,-0.005245,-0.021420,1,1
1777588313274,  5853.200, 0.999757, 0.000527,-0.005245,-0.021420,1,1
1777588313285,  5853.230, 0.999757, 0.000513,-0.005244,-0.021420,1,1
1777588313295,  5853.230, 0.999757, 0.000513,-0.005244,-0.021420,1,1
1777588313305,  5853.230, 0.999757, 0.000513,-0.005244,-0.021420,1,1
1777588313315,  5853.230, 0.999757, 0.000513,-0.005244,-0.021420,1,1
1777588313325,  5853.280, 0.999757, 0.000526,-0.005243,-0.021416,1,1
1777588313335,  5853.280, 0.999757, 0.000526,-0.005243,-0.021416,1,1
1777588313346,  5853.280, 0.999757, 0.000526,-0.005243,-0.021416,1,1
1777588313356,  5853.280, 0.999757, 0.000526,-0.005243,-0.021416,1,1
1777588313373,  5853.330, 0.999757, 0.000523,-0.005234,-0.021420,1,1
1777588313384,  5853.330, 0.999757, 0.000523,-0.005234,-0.021420,1,1
1777588313394,  5853.330, 0.999757, 0.000523,-0.005234,-0.021420,1,1
1777588313404,  5853.330, 0.999757, 0.000523,-0.005234,-0.021420,1,1
1777588313414,  5853.370, 0.999757, 0.000521,-0.005239,-0.021420,1,1
1777588313424,  5853.370, 0.999757, 0.000521,-0.005239,-0.021420,1,1
1777588313434,  5853.370, 0.999757, 0.000521,-0.005239,-0.021420,1,1
1777588313445,  5853.370, 0.999757, 0.000521,-0.005239,-0.021420,1,1
1777588313455,  5853.410, 0.999757, 0.000510,-0.005243,-0.021421,1,1
1777588313465,  5853.410, 0.999757, 0.000510,-0.005243,-0.021421,1,1
1777588313475,  5853.410, 0.999757, 0.000510,-0.005243,-0.021421,1,1
1777588313485,  5853.410, 0.999757, 0.000510,-0.005243,-0.021421,1,1
1777588313503,  5853.460, 0.999757, 0.000504,-0.005235,-0.021420,1,1
1777588313513,  5853.460, 0.999757, 0.000504,-0.005235,-0.021420,1,1
1777588313523,  5853.460, 0.999757, 0.000504,-0.005235,-0.021420,1,1
1777588313534,  5853.500, 0.999757, 0.000503,-0.005211,-0.021412,1,1
1777588313544,  5853.500, 0.999757, 0.000503,-0.005211,-0.021412,1,1
