Time,GPS_ts,fGPS_ts,s_roll,s_pitch,s_yaw,f_roll,f_pitch,f_yaw,flag
1777588301614,  5841.570,  5841.570, 0.308732, 0.133405,110.893723, 0.147079, 0.050280,-64.757848,0
1777588301624,  5841.570,  5841.570, 0.308732, 0.133405,110.893723, 0.147079, 0.050280,-64.757848,0
1777588301634,  5841.570,  5841.570, 0.308732, 0.133405,110.893723, 0.147079, 0.050280,-64.757848,0
1777588301644,  5841.570,  5841.570, 0.308732, 0.133405,110.893723, 0.147079, 0.050280,-64.757848,0
1777588301654,  5841.620,  5841.610, 0.318812, 0.135032,111.512187, 0.157141, 0.051601,-64.189440,0
1777588301665,  5841.620,  5841.610, 0.318812, 0.135032,111.512187, 0.157141, 0.051601,-64.189440,0
1777588301675,  5841.620,  5841.610, 0.318812, 0.135032,111.512187, 0.157141, 0.051601,-64.189440,0
1777588301685,  5841.620,  5841.610, 0.318812, 0.135032,111.512187, 0.157141, 0.051601,-64.189440,0
1777588301695,  5841.660,  5841.650, 0.319645, 0.139395,111.763188, 0.159900, 0.056514,-63.663818,0
1777588301705,  5841.660,  5841.650, 0.319645, 0.139395,111.763188, 0.159900, 0.056514,-63.663818,0
1777588301715,  5841.660,  5841.650, 0.319645, 0.139395,111.763188, 0.159900, 0.056514,-63.663818,0
1777588301725,  5841.660,  5841.650, 0.319645, 0.139395,111.763188, 0.159900, 0.056514,-63.663818,0
1777588301743,  5841.700,  5841.700, 0.324275, 0.134649,112.634111, 0.165058, 0.053489,-62.788189,0
1777588301753,  5841.700,  5841.700, 0.324275, 0.134649,112.634111, 0.165058, 0.053489,-62.788189,0
1777588301764,  5841.700,  5841.700, 0.324275, 0.134649,112.634111, 0.165058, 0.053489,-62.788189,0
1777588301774,  5841.700,  5841.700, 0.324275, 0.134649,112.634111, 0.165058, 0.053489,-62.788189,0
1777588301784,  5841.740,  5841.740, 0.329194, 0.128861,113.204879, 0.167784, 0.048159,-62.089443,0
1777588301794,  5841.740,  5841.740, 0.329194, 0.128861,113.204879, 0.167784, 0.048159,-62.089443,0
1777588301804,  5841.740,  5841.740, 0.329194, 0.128861,113.204879, 0.167784, 0.048159,-62.089443,0
1777588301814,  5841.740,  5841.740, 0.329194, 0.128861,113.204879, 0.167784, 0.048159,-62.089443,0
1777588301825,  5841.790,  5841.780, 0.346242, 0.115216,114.171786, 0.171226, 0.042673,-61.180587,0
1777588301835,  5841.790,  5841.780, 0.346242, 0.115216,114.171786, 0.171226, 0.042673,-61.180587,0
1777588301845,  5841.790,  5841.780, 0.346242, 0.115216,114.171786, 0.171226, 0.042673,-61.180587,0
1777588301855,  5841.790,  5841.780, 0.346242, 0.115216,114.171786, 0.171226, 0.042673,-61.180587,0
1777588301865,  5841.830,  5841.820, 0.346823, 0.113159,114.477982, 0.182056, 0.036755,-60.367177,0
1777588301875,  5841.830,  5841.820, 0.346823, 0.113159,114.477982, 0.182056, 0.036755,-60.367177,0
1777588301886,  5841.830,  5841.820, 0.346823, 0.113159,114.477982, 0.182056, 0.036755,-60.367177,0
1777588301896,  5841.830,  5841.820, 0.346823, 0.113159,114.477982, 0.182056, 0.036755,-60.367177,0
1777588301914,  5841.870,  5841.870, 0.357935, 0.104496,115.500250, 0.192658, 0.028480,-58.932660,0
1777588301924,  5841.870,  5841.870, 0.357935, 0.104496,115.500250, 0.192658, 0.028480,-58.932660,0
1777588301934,  5841.870,  5841.870, 0.357935, 0.104496,115.500250, 0.192658, 0.028480,-58.932660,0
1777588301944,  5841.870,  5841.870, 0.357935, 0.104496,115.500250, 0.192658, 0.028480,-58.932660,0
1777588301954,  5841.920,  5841.910, 0.371609, 0.082571,116.084909, 0.204423, 0.016530,-58.146307,0
1777588301964,  5841.920,  5841.910, 0.371609, 0.082571,116.084909, 0.204423, 0.016530,-58.146307,0
1777588301974,  5841.920,  5841.910, 0.371609, 0.082571,116.084909, 0.204423, 0.016530,-58.146307,0
1777588301985,  5841.920,  5841.910, 0.371609, 0.082571,116.084909, 0.204423, 0.016530,-58.146307,0
1777588301995,  5841.960,  5841.950, 0.376149, 0.077603,116.622737, 0.209675, 0.005520,-57.634469,0
1777588302005,  5841.960,  5841.950, 0.376149, 0.077603,116.622737, 0.209675, 0.005520,-57.634469,0
1777588302015,  5841.960,  5841.950, 0.376149, 0.077603,116.622737, 0.209675, 0.005520,-57.634469,0
1777588302025,  5841.960,  5841.950, 0.376149, 0.077603,116.622737, 0.209675, 0.005520,-57.634469,0
1777588302043,  5842.000,  5842.000, 0.386278, 0.067742,117.428109, 0.221375,-0.002701,-56.736382,0
1777588302053,  5842.000,  5842.000, 0.386278, 0.067742,117.428109, 0.221375,-0.002701,-56.736382,0
1777588302063,  5842.000,  5842.000, 0.386278, 0.067742,117.428109, 0.221375,-0.002701,-56.736382,0
1777588302073,  5842.000,  5842.000, 0.386278, 0.067742,117.428109, 0.221375,-0.002701,-56.736382,0
1777588302084,  5842.040,  5842.040, 0.398716, 0.054841,117.872342, 0.235068,-0.014802,-55.926264,0
1777588302094,  5842.040,  5842.040, 0.398716, 0.054841,117.872342, 0.235068,-0.014802,-55.926264,0
1777588302104,  5842.040,  5842.040, 0.398716, 0.054841,117.872342, 0.235068,-0.014802,-55.926264,0
1777588302114,  5842.040,  5842.040, 0.398716, 0.054841,117.872342, 0.235068,-0.014802,-55.926264,0
1777588302124,  5842.090,  5842.080, 0.408905, 0.039864,118.931047, 0.240925,-0.025254,-55.080617,0
1777588302135,  5842.090,  5842.080, 0.408905, 0.039864,118.931047, 0.240925,-0.025254,-55.080617,0
1777588302145,  5842.090,  5842.080, 0.408905, 0.039864,118.931047, 0.240925,-0.025254,-55.080617,0
1777588302155,  5842.090,  5842.080, 0.408905, 0.039864,118.931047, 0.240925,-0.025254,-55.080617,0
1777588302165,  5842.130,  5842.120, 0.415564, 0.025799,119.846548, 0.248053,-0.033657,-54.314082,0
1777588302175,  5842.130,  5842.120, 0.415564, 0.025799,119.846548, 0.248053,-0.033657,-54.314082,0
1777588302185,  5842.130,  5842.120, 0.415564, 0.025799,119.846548, 0.248053,-0.033657,-54.314082,0
1777588302196,  5842.130,  5842.120, 0.415564, 0.025799,119.846548, 0.248053,-0.033657,-54.314082,0
1777588302213,  5842.170,  5842.170, 0.433232, 0.011462,120.608925, 0.265594,-0.051568,-53.122300,0
1777588302223,  5842.170,  5842.170, 0.433232, 0.011462,120.608925, 0.265594,-0.051568,-53.122300,0
1777588302234,  5842.170,  5842.170, 0.433232, 0.011462,120.608925, 0.265594,-0.051568,-53.122300,0
1777588302244,  5842.170,  5842.170, 0.433232, 0.011462,120.608925, 0.265594,-0.051568,-53.122300,0
1777588302254,  5842.220,  5842.210, 0.461446,-0.013487,121.456495, 0.276786,-0.070034,-52.193637,0
1777588302264,  5842.220,  5842.210, 0.461446,-0.013487,121.456495, 0.276786,-0.070034,-52.193637,0
1777588302274,  5842.220,  5842.210, 0.461446,-0.013487,121.456495, 0.276786,-0.070034,-52.193637,0
1777588302284,  5842.220,  5842.210, 0.461446,-0.013487,121.456495, 0.276786,-0.070034,-52.193637,0
1777588302295,  5842.260,  5842.250, 0.465151,-0.026328,122.290524, 0.291913,-0.079011,-51.324259,0
1777588302305,  5842.260,  5842.250, 0.465151,-0.026328,122.290524, 0.291913,-0.079011,-51.324259,0
1777588302315,  5842.260,  5842.250, 0.465151,-0.026328,122.290524, 0.291913,-0.079011,-51.324259,0
1777588302325,  5842.260,  5842.250, 0.465151,-0.026328,122.290524, 0.291913,-0.079011,-51.324259,0
1777588302343,  5842.300,  5842.300, 0.484650,-0.042784,122.980027, 0.311191,-0.095215,-50.209358,0
1777588302353,  5842.300,  5842.300, 0.484650,-0.042784,122.980027, 0.311191,-0.095215,-50.209358,0
1777588302363,  5842.300,  5842.300, 0.484650,-0.042784,122.980027, 0.311191,-0.095215,-50.209358,0
1777588302373,  5842.300,  5842.300, 0.484650,-0.042784,122.980027, 0.311191,-0.095215,-50.209358,0
1777588302384,  5842.340,  5842.340, 0.502850,-0.056891,123.516952, 0.335438,-0.104529,-48.922694,0
1777588302394,  5842.340,  5842.340, 0.502850,-0.056891,123.516952, 0.335438,-0.104529,-48.922694,0
1777588302404,  5842.340,  5842.340, 0.502850,-0.056891,123.516952, 0.335438,-0.104529,-48.922694,0
1777588302414,  5842.340,  5842.340, 0.502850,-0.056891,123.516952, 0.335438,-0.104529,-48.922694,0
1777588302424,  5842.390,  5842.380, 0.513730,-0.056910,123.957386, 0.354078,-0.106458,-48.394230,0
1777588302434,  5842.390,  5842.380, 0.513730,-0.056910,123.957386, 0.354078,-0.106458,-48.394230,0
1777588302445,  5842.390,  5842.380, 0.513730,-0.056910,123.957386, 0.354078,-0.106458,-48.394230,0
1777588302455,  5842.390,  5842.380, 0.513730,-0.056910,123.957386, 0.354078,-0.106458,-48.394230,0
1777588302465,  5842.430,  5842.420, 0.516276,-0.056698,124.066164, 0.359674,-0.110632,-48.361139,0
1777588302475,  5842.430,  5842.420, 0.516276,-0.056698,124.066164, 0.359674,-0.110632,-48.361139,0
1777588302485,  5842.430,  5842.420, 0.516276,-0.056698,124.066164, 0.359674,-0.110632,-48.361139,0
1777588302495,  5842.430,  5842.420, 0.516276,-0.056698,124.066164, 0.359674,-0.110632,-48.361139,0
1777588302513,  5842.470,  5842.470, 0.511408,-0.066020,124.807404, 0.352736,-0.119954,-47.591544,0
1777588302523,  5842.470,  5842.470, 0.511408,-0.066020,124.807404, 0.352736,-0.119954,-47.591544,0
1777588302533,  5842.470,  5842.470, 0.511408,-0.066020,124.807404, 0.352736,-0.119954,-47.591544,0
1777588302544,  5842.470,  5842.470, 0.511408,-0.066020,124.807404, 0.352736,-0.119954,-47.591544,0
1777588302554,  5842.510,  5842.510, 0.509342,-0.073525,125.169379, 0.349971,-0.124898,-47.196342,0
1777588302564,  5842.510,  5842.510, 0.509342,-0.073525,125.169379, 0.349971,-0.124898,-47.196342,0
1777588302574,  5842.510,  5842.510, 0.509342,-0.073525,125.169379, 0.349971,-0.124898,-47.196342,0
1777588302584,  5842.510,  5842.510, 0.509342,-0.073525,125.169379, 0.349971,-0.124898,-47.196342,0
1777588302595,  5842.560,  5842.550, 0.511049,-0.076142,125.226235, 0.349240,-0.126443,-46.930556,0
1777588302605,  5842.560,  5842.550, 0.511049,-0.076142,125.226235, 0.349240,-0.126443,-46.930556,0
1777588302615,  5842.560,  5842.550, 0.511049,-0.076142,125.226235, 0.349240,-0.126443,-46.930556,0
1777588302625,  5842.600,  5842.590, 0.513967,-0.081211,125.772689, 0.353925,-0.130215,-46.517005,0
1777588302635,  5842.600,  5842.590, 0.513967,-0.081211,125.772689, 0.353925,-0.130215,-46.517005,0
1777588302646,  5842.600,  5842.590, 0.513967,-0.081211,125.772689, 0.353925,-0.130215,-46.517005,0
1777588302656,  5842.600,  5842.590, 0.513967,-0.081211,125.772689, 0.353925,-0.130215,-46.517005,0
1777588302666,  5842.600,  5842.590, 0.513967,-0.081211,125.772689, 0.353925,-0.130215,-46.517005,0
1777588302683,  5842.640,  5842.640, 0.519234,-0.085209,125.859076, 0.359868,-0.135441,-46.116165,0
1777588302694,  5842.640,  5842.640, 0.519234,-0.085209,125.859076, 0.359868,-0.135441,-46.116165,0
1777588302704,  5842.640,  5842.640, 0.519234,-0.085209,125.859076, 0.359868,-0.135441,-46.116165,0
1777588302714,  5842.640,  5842.640, 0.519234,-0.085209,125.859076, 0.359868,-0.135441,-46.116165,0
1777588302724,  5842.690,  5842.680, 0.516064,-0.091432,126.355629, 0.357849,-0.141250,-45.824486,0
1777588302734,  5842.690,  5842.680, 0.516064,-0.091432,126.355629, 0.357849,-0.141250,-45.824486,0
1777588302744,  5842.690,  5842.680, 0.516064,-0.091432,126.355629, 0.357849,-0.141250,-45.824486,0
1777588302755,  5842.690,  5842.680, 0.516064,-0.091432,126.355629, 0.357849,-0.141250,-45.824486,0
1777588302765,  5842.730,  5842.720, 0.518855,-0.101197,126.853561, 0.360215,-0.147881,-45.213021,0
1777588302775,  5842.730,  5842.720, 0.518855,-0.101197,126.853561, 0.360215,-0.147881,-45.213021,0
1777588302785,  5842.730,  5842.720, 0.518855,-0.101197,126.853561, 0.360215,-0.147881,-45.213021,0
1777588302795,  5842.730,  5842.720, 0.518855,-0.101197,126.853561, 0.360215,-0.147881,-45.213021,0
1777588302813,  5842.770,  5842.770, 0.527367,-0.109953,127.335232, 0.368126,-0.156988,-44.428422,0
1777588302823,  5842.770,  5842.770, 0.527367,-0.109953,127.335232, 0.368126,-0.156988,-44.428422,0
1777588302833,  5842.770,  5842.770, 0.527367,-0.109953,127.335232, 0.368126,-0.156988,-44.428422,0
1777588302843,  5842.770,  5842.770, 0.527367,-0.109953,127.335232, 0.368126,-0.156988,-44.428422,0
1777588302854,  5842.810,  5842.810, 0.530401,-0.122798,128.074102, 0.370688,-0.169507,-43.453812,0
1777588302864,  5842.810,  5842.810, 0.530401,-0.122798,128.074102, 0.370688,-0.169507,-43.453812,0
1777588302874,  5842.810,  5842.810, 0.530401,-0.122798,128.074102, 0.370688,-0.169507,-43.453812,0
1777588302884,  5842.810,  5842.810, 0.530401,-0.122798,128.074102, 0.370688,-0.169507,-43.453812,0
1777588302894,  5842.860,  5842.850, 0.519364,-0.134307,128.896872, 0.365089,-0.177229,-42.591301,0
1777588302904,  5842.860,  5842.850, 0.519364,-0.134307,128.896872, 0.365089,-0.177229,-42.591301,0
1777588302915,  5842.860,  5842.850, 0.519364,-0.134307,128.896872, 0.365089,-0.177229,-42.591301,0
1777588302925,  5842.860,  5842.850, 0.519364,-0.134307,128.896872, 0.365089,-0.177229,-42.591301,0
1777588302935,  5842.900,  5842.890, 0.516761,-0.144106,129.457412, 0.362016,-0.186406,-42.105570,0
1777588302945,  5842.900,  5842.890, 0.516761,-0.144106,129.457412, 0.362016,-0.186406,-42.105570,0
1777588302955,  5842.900,  5842.890, 0.516761,-0.144106,129.457412, 0.362016,-0.186406,-42.105570,0
1777588302965,  5842.900,  5842.890, 0.516761,-0.144106,129.457412, 0.362016,-0.186406,-42.105570,0
1777588302983,  5842.940,  5842.940, 0.517396,-0.157221,130.106854, 0.359543,-0.197405,-41.163065,0
1777588302993,  5842.940,  5842.940, 0.517396,-0.157221,130.106854, 0.359543,-0.197405,-41.163065,0
1777588303004,  5842.940,  5842.940, 0.517396,-0.157221,130.106854, 0.359543,-0.197405,-41.163065,0
1777588303014,  5842.940,  5842.940, 0.517396,-0.157221,130.106854, 0.359543,-0.197405,-41.163065,0
1777588303024,  5842.980,  5842.980, 0.517121,-0.169410,130.590419, 0.359539,-0.206931,-40.595837,0
1777588303034,  5842.980,  5842.980, 0.517121,-0.169410,130.590419, 0.359539,-0.206931,-40.595837,0
1777588303044,  5842.980,  5842.980, 0.517121,-0.169410,130.590419, 0.359539,-0.206931,-40.595837,0
1777588303054,  5842.980,  5842.980, 0.517121,-0.169410,130.590419, 0.359539,-0.206931,-40.595837,0
1777588303065,  5843.030,  5843.020, 0.515872,-0.175248,131.129034, 0.358908,-0.210886,-40.078404,0
1777588303075,  5843.030,  5843.020, 0.515872,-0.175248,131.129034, 0.358908,-0.210886,-40.078404,0
1777588303085,  5843.030,  5843.020, 0.515872,-0.175248,131.129034, 0.358908,-0.210886,-40.078404,0
1777588303095,  5843.030,  5843.020, 0.515872,-0.175248,131.129034, 0.358908,-0.210886,-40.078404,0
1777588303105,  5843.070,  5843.060, 0.509440,-0.186225,131.888080, 0.356041,-0.220934,-39.351239,0
1777588303115,  5843.070,  5843.060, 0.509440,-0.186225,131.888080, 0.356041,-0.220934,-39.351239,0
1777588303126,  5843.070,  5843.060, 0.509440,-0.186225,131.888080, 0.356041,-0.220934,-39.351239,0
1777588303136,  5843.070,  5843.060, 0.509440,-0.186225,131.888080, 0.356041,-0.220934,-39.351239,0
1777588303154,  5843.110,  5843.110, 0.505361,-0.194732,132.536415, 0.350125,-0.230384,-38.641276,0
1777588303164,  5843.110,  5843.110, 0.505361,-0.194732,132.536415, 0.350125,-0.230384,-38.641276,0
1777588303174,  5843.110,  5843.110, 0.505361,-0.194732,132.536415, 0.350125,-0.230384,-38.641276,0
1777588303184,  5843.110,  5843.110, 0.505361,-0.194732,132.536415, 0.350125,-0.230384,-38.641276,0
1777588303194,  5843.160,  5843.150, 0.508982,-0.202150,132.792438, 0.352932,-0.234820,-37.972768,0
1777588303204,  5843.160,  5843.150, 0.508982,-0.202150,132.792438, 0.352932,-0.234820,-37.972768,0
1777588303214,  5843.160,  5843.150, 0.508982,-0.202150,132.792438, 0.352932,-0.234820,-37.972768,0
1777588303225,  5843.160,  5843.150, 0.508982,-0.202150,132.792438, 0.352932,-0.234820,-37.972768,0
1777588303235,  5843.200,  5843.190, 0.499652,-0.206752,133.263560, 0.348994,-0.238079,-37.462248,0
1777588303245,  5843.200,  5843.190, 0.499652,-0.206752,133.263560, 0.348994,-0.238079,-37.462248,0
1777588303255,  5843.200,  5843.190, 0.499652,-0.206752,133.263560, 0.348994,-0.238079,-37.462248,0
1777588303265,  5843.200,  5843.190, 0.499652,-0.206752,133.263560, 0.348994,-0.238079,-37.462248,0
1777588303283,  5843.240,  5843.240, 0.494947,-0.212497,133.592915, 0.342005,-0.245287,-36.971094,0
1777588303293,  5843.240,  5843.240, 0.494947,-0.212497,133.592915, 0.342005,-0.245287,-36.971094,0
1777588303303,  5843.240,  5843.240, 0.494947,-0.212497,133.592915, 0.342005,-0.245287,-36.971094,0
1777588303313,  5843.240,  5843.240, 0.494947,-0.212497,133.592915, 0.342005,-0.245287,-36.971094,0
1777588303324,  5843.280,  5843.280, 0.486284,-0.227134,134.270838, 0.334470,-0.257776,-36.109703,0
1777588303334,  5843.280,  5843.280, 0.486284,-0.227134,134.270838, 0.334470,-0.257776,-36.109703,0
1777588303344,  5843.280,  5843.280, 0.486284,-0.227134,134.270838, 0.334470,-0.257776,-36.109703,0
1777588303354,  5843.280,  5843.280, 0.486284,-0.227134,134.270838, 0.334470,-0.257776,-36.109703,0
1777588303364,  5843.330,  5843.320, 0.478980,-0.242812,135.300401, 0.325044,-0.268498,-35.240313,0
1777588303375,  5843.330,  5843.320, 0.478980,-0.242812,135.300401, 0.325044,-0.268498,-35.240313,0
1777588303385,  5843.330,  5843.320, 0.478980,-0.242812,135.300401, 0.325044,-0.268498,-35.240313,0
1777588303395,  5843.330,  5843.320, 0.478980,-0.242812,135.300401, 0.325044,-0.268498,-35.240313,0
1777588303405,  5843.370,  5843.360, 0.469895,-0.255155,135.981336, 0.319725,-0.279429,-34.250823,0
1777588303415,  5843.370,  5843.360, 0.469895,-0.255155,135.981336, 0.319725,-0.279429,-34.250823,0
1777588303425,  5843.370,  5843.360, 0.469895,-0.255155,135.981336, 0.319725,-0.279429,-34.250823,0
1777588303436,  5843.370,  5843.360, 0.469895,-0.255155,135.981336, 0.319725,-0.279429,-34.250823,0
1777588303453,  5843.410,  5843.410, 0.468917,-0.268374,136.622046, 0.315524,-0.295989,-33.334403,0
1777588303463,  5843.410,  5843.410, 0.468917,-0.268374,136.622046, 0.315524,-0.295989,-33.334403,0
1777588303474,  5843.410,  5843.410, 0.468917,-0.268374,136.622046, 0.315524,-0.295989,-33.334403,0
1777588303484,  5843.410,  5843.410, 0.468917,-0.268374,136.622046, 0.315524,-0.295989,-33.334403,0
1777588303494,  5843.460,  5843.450, 0.458467,-0.293398,137.468538, 0.305939,-0.312874,-32.493827,0
1777588303504,  5843.460,  5843.450, 0.458467,-0.293398,137.468538, 0.305939,-0.312874,-32.493827,0
1777588303514,  5843.460,  5843.450, 0.458467,-0.293398,137.468538, 0.305939,-0.312874,-32.493827,0
1777588303524,  5843.460,  5843.450, 0.458467,-0.293398,137.468538, 0.305939,-0.312874,-32.493827,0
1777588303535,  5843.500,  5843.490, 0.455928,-0.308144,138.020101, 0.303510,-0.329517,-31.863759,0
1777588303545,  5843.500,  5843.490, 0.455928,-0.308144,138.020101, 0.303510,-0.329517,-31.863759,0
1777588303555,  5843.500,  5843.490, 0.455928,-0.308144,138.020101, 0.303510,-0.329517,-31.863759,0
1777588303565,  5843.500,  5843.490, 0.455928,-0.308144,138.020101, 0.303510,-0.329517,-31.863759,0
1777588303583,  5843.540,  5843.540, 0.448486,-0.316573,138.498343, 0.296488,-0.336569,-30.908761,0
1777588303593,  5843.540,  5843.540, 0.448486,-0.316573,138.498343, 0.296488,-0.336569,-30.908761,0
1777588303603,  5843.540,  5843.540, 0.448486,-0.316573,138.498343, 0.296488,-0.336569,-30.908761,0
1777588303613,  5843.540,  5843.540, 0.448486,-0.316573,138.498343, 0.296488,-0.336569,-30.908761,0
1777588303624,  5843.580,  5843.580, 0.451805,-0.322997,138.931211, 0.301332,-0.340923,-30.135761,0
1777588303634,  5843.580,  5843.580, 0.451805,-0.322997,138.931211, 0.301332,-0.340923,-30.135761,0
1777588303644,  5843.580,  5843.580, 0.451805,-0.322997,138.931211, 0.301332,-0.340923,-30.135761,0
1777588303654,  5843.580,  5843.580, 0.451805,-0.322997,138.931211, 0.301332,-0.340923,-30.135761,0
1777588303664,  5843.630,  5843.620, 0.455920,-0.330709,139.639996, 0.305156,-0.342337,-29.638795,0
1777588303675,  5843.630,  5843.620, 0.455920,-0.330709,139.639996, 0.305156,-0.342337,-29.638795,0
1777588303685,  5843.630,  5843.620, 0.455920,-0.330709,139.639996, 0.305156,-0.342337,-29.638795,0
1777588303695,  5843.670,  5843.660, 0.465207,-0.339547,139.987895, 0.312155,-0.348067,-29.053245,0
1777588303705,  5843.670,  5843.660, 0.465207,-0.339547,139.987895, 0.312155,-0.348067,-29.053245,0
1777588303715,  5843.670,  5843.660, 0.465207,-0.339547,139.987895, 0.312155,-0.348067,-29.053245,0
1777588303725,  5843.670,  5843.660, 0.465207,-0.339547,139.987895, 0.312155,-0.348067,-29.053245,0
1777588303735,  5843.670,  5843.660, 0.465207,-0.339547,139.987895, 0.312155,-0.348067,-29.053245,0
1777588303753,  5843.710,  5843.710, 0.469118,-0.344572,140.457142, 0.323149,-0.359062,-28.383473,0
1777588303763,  5843.710,  5843.710, 0.469118,-0.344572,140.457142, 0.323149,-0.359062,-28.383473,0
1777588303773,  5843.710,  5843.710, 0.469118,-0.344572,140.457142, 0.323149,-0.359062,-28.383473,0
1777588303784,  5843.710,  5843.710, 0.469118,-0.344572,140.457142, 0.323149,-0.359062,-28.383473,0
1777588303794,  5843.750,  5843.750, 0.478875,-0.348034,140.919929, 0.333501,-0.365361,-27.627895,0
1777588303804,  5843.750,  5843.750, 0.478875,-0.348034,140.919929, 0.333501,-0.365361,-27.627895,0
1777588303814,  5843.750,  5843.750, 0.478875,-0.348034,140.919929, 0.333501,-0.365361,-27.627895,0
1777588303824,  5843.750,  5843.750, 0.478875,-0.348034,140.919929, 0.333501,-0.365361,-27.627895,0
1777588303835,  5843.800,  5843.790, 0.472962,-0.367123,141.677430, 0.331558,-0.382757,-26.780068,0
1777588303845,  5843.800,  5843.790, 0.472962,-0.367123,141.677430, 0.331558,-0.382757,-26.780068,0
1777588303855,  5843.800,  5843.790, 0.472962,-0.367123,141.677430, 0.331558,-0.382757,-26.780068,0
1777588303865,  5843.800,  5843.790, 0.472962,-0.367123,141.677430, 0.331558,-0.382757,-26.780068,0
1777588303875,  5843.840,  5843.830, 0.462100,-0.372728,142.750589, 0.320801,-0.388863,-25.878133,0
1777588303885,  5843.840,  5843.830, 0.462100,-0.372728,142.750589, 0.320801,-0.388863,-25.878133,0
1777588303896,  5843.840,  5843.830, 0.462100,-0.372728,142.750589, 0.320801,-0.388863,-25.878133,0
1777588303906,  5843.840,  5843.830, 0.462100,-0.372728,142.750589, 0.320801,-0.388863,-25.878133,0
1777588303923,  5843.880,  5843.880, 0.455498,-0.385679,143.527354, 0.312237,-0.399535,-24.889853,0
1777588303934,  5843.880,  5843.880, 0.455498,-0.385679,143.527354, 0.312237,-0.399535,-24.889853,0
1777588303944,  5843.880,  5843.880, 0.455498,-0.385679,143.527354, 0.312237,-0.399535,-24.889853,0
1777588303954,  5843.880,  5843.880, 0.455498,-0.385679,143.527354, 0.312237,-0.399535,-24.889853,0
1777588303964,  5843.930,  5843.920, 0.448773,-0.395449,143.952139, 0.306562,-0.404264,-24.398094,0
1777588303974,  5843.930,  5843.920, 0.448773,-0.395449,143.952139, 0.306562,-0.404264,-24.398094,0
1777588303984,  5843.930,  5843.920, 0.448773,-0.395449,143.952139, 0.306562,-0.404264,-24.398094,0
1777588303995,  5843.930,  5843.920, 0.448773,-0.395449,143.952139, 0.306562,-0.404264,-24.398094,0
1777588304005,  5843.970,  5843.960, 0.454542,-0.401894,144.454181, 0.310136,-0.411789,-23.956435,0
1777588304015,  5843.970,  5843.960, 0.454542,-0.401894,144.454181, 0.310136,-0.411789,-23.956435,0
1777588304025,  5843.970,  5843.960, 0.454542,-0.401894,144.454181, 0.310136,-0.411789,-23.956435,0
1777588304035,  5843.970,  5843.960, 0.454542,-0.401894,144.454181, 0.310136,-0.411789,-23.956435,0
1777588304053,  5844.010,  5844.010, 0.453432,-0.409760,144.609188, 0.312739,-0.421200,-23.371703,0
1777588304063,  5844.010,  5844.010, 0.453432,-0.409760,144.609188, 0.312739,-0.421200,-23.371703,0
1777588304073,  5844.010,  5844.010, 0.453432,-0.409760,144.609188, 0.312739,-0.421200,-23.371703,0
1777588304083,  5844.010,  5844.010, 0.453432,-0.409760,144.609188, 0.312739,-0.421200,-23.371703,0
1777588304094,  5844.050,  5844.050, 0.455201,-0.421602,145.349107, 0.313783,-0.432020,-22.603854,0
1777588304104,  5844.050,  5844.050, 0.455201,-0.421602,145.349107, 0.313783,-0.432020,-22.603854,0
1777588304114,  5844.050,  5844.050, 0.455201,-0.421602,145.349107, 0.313783,-0.432020,-22.603854,0
1777588304124,  5844.050,  5844.050, 0.455201,-0.421602,145.349107, 0.313783,-0.432020,-22.603854,0
1777588304134,  5844.100,  5844.090, 0.449373,-0.440020,146.255534, 0.309045,-0.445919,-21.751611,0
1777588304145,  5844.100,  5844.090, 0.449373,-0.440020,146.255534, 0.309045,-0.445919,-21.751611,0
1777588304155,  5844.100,  5844.090, 0.449373,-0.440020,146.255534, 0.309045,-0.445919,-21.751611,0
1777588304165,  5844.100,  5844.090, 0.449373,-0.440020,146.255534, 0.309045,-0.445919,-21.751611,0
1777588304175,  5844.140,  5844.130, 0.437291,-0.447584,146.899012, 0.300025,-0.451071,-21.032580,0
1777588304185,  5844.140,  5844.130, 0.437291,-0.447584,146.899012, 0.300025,-0.451071,-21.032580,0
1777588304195,  5844.140,  5844.130, 0.437291,-0.447584,146.899012, 0.300025,-0.451071,-21.032580,0
1777588304205,  5844.140,  5844.130, 0.437291,-0.447584,146.899012, 0.300025,-0.451071,-21.032580,0
1777588304223,  5844.180,  5844.180, 0.432269,-0.460253,147.287894, 0.294050,-0.465690,-20.275676,0
1777588304233,  5844.180,  5844.180, 0.432269,-0.460253,147.287894, 0.294050,-0.465690,-20.275676,0
1777588304244,  5844.180,  5844.180, 0.432269,-0.460253,147.287894, 0.294050,-0.465690,-20.275676,0
1777588304254,  5844.180,  5844.180, 0.432269,-0.460253,147.287894, 0.294050,-0.465690,-20.275676,0
1777588304264,  5844.220,  5844.220, 0.414163,-0.476637,147.879966, 0.278933,-0.478796,-19.427049,0
1777588304274,  5844.220,  5844.220, 0.414163,-0.476637,147.879966, 0.278933,-0.478796,-19.427049,0
1777588304284,  5844.220,  5844.220, 0.414163,-0.476637,147.879966, 0.278933,-0.478796,-19.427049,0
1777588304294,  5844.220,  5844.220, 0.414163,-0.476637,147.879966, 0.278933,-0.478796,-19.427049,0
1777588304305,  5844.270,  5844.260, 0.409738,-0.500201,148.734093, 0.267309,-0.488532,-18.663700,0
