Time,estOrientQuaternion[0-0],estOrientQuaternion[0-1],estOrientQuaternion[0-2],estOrientQuaternion[0-3],estOrientQuaternion:valid,flagStop
1777503213043330600, 0.945586, 0.001621,-0.004029,-0.325344,1,0
1777503213061909109, 0.945542, 0.001628,-0.004045,-0.325470,1,0
1777503213072023676, 0.945542, 0.001628,-0.004045,-0.325470,1,0
1777503213082134855, 0.945542, 0.001628,-0.004045,-0.325470,1,0
1777503213092246793, 0.945542, 0.001628,-0.004045,-0.325470,1,0
1777503213102359064, 0.945542, 0.001628,-0.004045,-0.325470,1,0
1777503213112910181, 0.945508, 0.001622,-0.004044,-0.325570,1,0
1777503213123024896, 0.945508, 0.001622,-0.004044,-0.325570,1,0
1777503213133136741, 0.945508, 0.001622,-0.004044,-0.325570,1,0
1777503213143283142, 0.945508, 0.001622,-0.004044,-0.325570,1,0
1777503213153381135, 0.945473, 0.001624,-0.004050,-0.325671,1,0
1777503213163496277, 0.945473, 0.001624,-0.004050,-0.325671,1,0
1777503213173693213, 0.945473, 0.001624,-0.004050,-0.325671,1,0
1777503213183804262, 0.945473, 0.001624,-0.004050,-0.325671,1,0
1777503213193912885, 0.945473, 0.001624,-0.004050,-0.325671,1,0
1777503213204024564, 0.945473, 0.001624,-0.004050,-0.325671,1,0
1777503213222525999, 0.945433, 0.001643,-0.004056,-0.325788,1,0
1777503213232637011, 0.945433, 0.001643,-0.004056,-0.325788,1,0
1777503213242788689, 0.945433, 0.001643,-0.004056,-0.325788,1,0
1777503213252943756, 0.945433, 0.001643,-0.004056,-0.325788,1,0
1777503213263076323, 0.945433, 0.001643,-0.004056,-0.325788,1,0
1777503213273525034, 0.945398, 0.001647,-0.004046,-0.325888,1,0
1777503213283641490, 0.945398, 0.001647,-0.004046,-0.325888,1,0
1777503213293750373, 0.945398, 0.001647,-0.004046,-0.325888,1,0
1777503213304107585, 0.945398, 0.001647,-0.004046,-0.325888,1,0
1777503213314252800, 0.945398, 0.001647,-0.004046,-0.325888,1,0
1777503213332557701, 0.945354, 0.001646,-0.004033,-0.326015,1,0
1777503213342663324, 0.945354, 0.001646,-0.004033,-0.326015,1,0
1777503213352765392, 0.945354, 0.001646,-0.004033,-0.326015,1,0
1777503213362868756, 0.945354, 0.001646,-0.004033,-0.326015,1,0
1777503213372971971, 0.945354, 0.001646,-0.004033,-0.326015,1,0
1777503213383529070, 0.945321, 0.001634,-0.004031,-0.326113,1,0
1777503213393631822, 0.945321, 0.001634,-0.004031,-0.326113,1,0
1777503213403732705, 0.945321, 0.001634,-0.004031,-0.326113,1,0
1777503213413837513, 0.945321, 0.001634,-0.004031,-0.326113,1,0
1777503213423941858, 0.945321, 0.001634,-0.004031,-0.326113,1,0
1777503213442579940, 0.945278, 0.001624,-0.004036,-0.326236,1,0
1777503213452684915, 0.945278, 0.001624,-0.004036,-0.326236,1,0
1777503213462785335, 0.945278, 0.001624,-0.004036,-0.326236,1,0
1777503213472889402, 0.945278, 0.001624,-0.004036,-0.326236,1,0
1777503213482990414, 0.945278, 0.001624,-0.004036,-0.326236,1,0
1777503213493573401, 0.945245, 0.001627,-0.004045,-0.326333,1,0
1777503213503678709, 0.945245, 0.001627,-0.004045,-0.326333,1,0
1777503213513793814, 0.945245, 0.001627,-0.004045,-0.326333,1,0
1777503213523920881, 0.945245, 0.001627,-0.004045,-0.326333,1,0
1777503213534037578, 0.945245, 0.001627,-0.004045,-0.326333,1,0
1777503213552642494, 0.945203, 0.001624,-0.004035,-0.326453,1,0
1777503213562753394, 0.945203, 0.001624,-0.004035,-0.326453,1,0
1777503213572863166, 0.945203, 0.001624,-0.004035,-0.326453,1,0
1777503213582974474, 0.945203, 0.001624,-0.004035,-0.326453,1,0
1777503213593087060, 0.945203, 0.001624,-0.004035,-0.326453,1,0
1777503213603633232, 0.945167, 0.001623,-0.004035,-0.326559,1,0
1777503213613745170, 0.945167, 0.001623,-0.004035,-0.326559,1,0
1777503213623857571, 0.945167, 0.001623,-0.004035,-0.326559,1,0
1777503213633967175, 0.945167, 0.001623,-0.004035,-0.326559,1,0
1777503213644079632, 0.945167, 0.001623,-0.004035,-0.326559,1,0
1777503213662677696, 0.945125, 0.001619,-0.004032,-0.326681,1,0
1777503213672788985, 0.945125, 0.001619,-0.004032,-0.326681,1,0
1777503213683002125, 0.945125, 0.001619,-0.004032,-0.326681,1,0
1777503213693113563, 0.945125, 0.001619,-0.004032,-0.326681,1,0
1777503213703223131, 0.945125, 0.001619,-0.004032,-0.326681,1,0
1777503213713669656, 0.945089, 0.001632,-0.004029,-0.326785,1,0
1777503213723782539, 0.945089, 0.001632,-0.004029,-0.326785,1,0
1777503213733892402, 0.945089, 0.001632,-0.004029,-0.326785,1,0
1777503213744005247, 0.945089, 0.001632,-0.004029,-0.326785,1,0
1777503213754115019, 0.945089, 0.001632,-0.004029,-0.326785,1,0
1777503213772723286, 0.945046, 0.001621,-0.004022,-0.326908,1,0
1777503213782833187, 0.945046, 0.001621,-0.004022,-0.326908,1,0
1777503213792989476, 0.945046, 0.001621,-0.004022,-0.326908,1,0
1777503213803100988, 0.945046, 0.001621,-0.004022,-0.326908,1,0
1777503213813210018, 0.945046, 0.001621,-0.004022,-0.326908,1,0
1777503213831771027, 0.945005, 0.001623,-0.004039,-0.327026,1,0
1777503213841884984, 0.945005, 0.001623,-0.004039,-0.327026,1,0
1777503213851995329, 0.945005, 0.001623,-0.004039,-0.327026,1,0
1777503213862108322, 0.945005, 0.001623,-0.004039,-0.327026,1,0
1777503213872220704, 0.945005, 0.001623,-0.004039,-0.327026,1,0
1777503213882777136, 0.944972, 0.001613,-0.004040,-0.327124,1,0
1777503213892893426, 0.944972, 0.001613,-0.004040,-0.327124,1,0
1777503213903004937, 0.944972, 0.001613,-0.004040,-0.327124,1,0
1777503213913127208, 0.944972, 0.001613,-0.004040,-0.327124,1,0
1777503213923240868, 0.944972, 0.001613,-0.004040,-0.327124,1,0
1777503213941938894, 0.944930, 0.001614,-0.004034,-0.327245,1,0
1777503213952052369, 0.944930, 0.001614,-0.004034,-0.327245,1,0
1777503213962163733, 0.944930, 0.001614,-0.004034,-0.327245,1,0
1777503213972276485, 0.944930, 0.001614,-0.004034,-0.327245,1,0
1777503213982388423, 0.944930, 0.001614,-0.004034,-0.327245,1,0
1777503213992876430, 0.944894, 0.001614,-0.004035,-0.327346,1,0
1777503214002990904, 0.944894, 0.001614,-0.004035,-0.327346,1,0
1777503214013115472, 0.944894, 0.001614,-0.004035,-0.327346,1,0
1777503214023237169, 0.944894, 0.001614,-0.004035,-0.327346,1,0
1777503214033385532, 0.944894, 0.001614,-0.004035,-0.327346,1,0
1777503214051888264, 0.944852, 0.001620,-0.004036,-0.327468,1,0
1777503214062002165, 0.944852, 0.001620,-0.004036,-0.327468,1,0
1777503214072113547, 0.944852, 0.001620,-0.004036,-0.327468,1,0
1777503214082226207, 0.944852, 0.001620,-0.004036,-0.327468,1,0
1777503214092340515, 0.944852, 0.001620,-0.004036,-0.327468,1,0
1777503214102889280, 0.944817, 0.001618,-0.004021,-0.327570,1,0
1777503214113003181, 0.944817, 0.001618,-0.004021,-0.327570,1,0
1777503214123115415, 0.944817, 0.001618,-0.004021,-0.327570,1,0
1777503214133229353, 0.944817, 0.001618,-0.004021,-0.327570,1,0
1777503214143325143, 0.944780, 0.001618,-0.004026,-0.327676,1,0
1777503214153436507, 0.944780, 0.001618,-0.004026,-0.327676,1,0
1777503214163549870, 0.944780, 0.001618,-0.004026,-0.327676,1,0
1777503214173658160, 0.944780, 0.001618,-0.004026,-0.327676,1,0
1777503214183767561, 0.944780, 0.001618,-0.004026,-0.327676,1,0
1777503214193878295, 0.944780, 0.001618,-0.004026,-0.327676,1,0
1777503214212467378, 0.944740, 0.001621,-0.004034,-0.327793,1,0
1777503214222577556, 0.944740, 0.001621,-0.004034,-0.327793,1,0
1777503214232689790, 0.944740, 0.001621,-0.004034,-0.327793,1,0
1777503214242840468, 0.944740, 0.001621,-0.004034,-0.327793,1,0
1777503214252995461, 0.944740, 0.001621,-0.004034,-0.327793,1,0
1777503214263488542, 0.944705, 0.001613,-0.004030,-0.327894,1,0
1777503214273612683, 0.944705, 0.001613,-0.004030,-0.327894,1,0
1777503214283727065, 0.944705, 0.001613,-0.004030,-0.327894,1,0
1777503214293838874, 0.944705, 0.001613,-0.004030,-0.327894,1,0
1777503214303958497, 0.944705, 0.001613,-0.004030,-0.327894,1,0
1777503214322507469, 0.944663, 0.001610,-0.004033,-0.328013,1,0
1777503214332612518, 0.944663, 0.001610,-0.004033,-0.328013,1,0
1777503214342715234, 0.944663, 0.001610,-0.004033,-0.328013,1,0
1777503214352817208, 0.944663, 0.001610,-0.004033,-0.328013,1,0
1777503214362918758, 0.944663, 0.001610,-0.004033,-0.328013,1,0
1777503214373473134, 0.944635, 0.001603,-0.004036,-0.328096,1,0
1777503214383579424, 0.944635, 0.001603,-0.004036,-0.328096,1,0
1777503214393680102, 0.944635, 0.001603,-0.004036,-0.328096,1,0
1777503214403879243, 0.944635, 0.001603,-0.004036,-0.328096,1,0
1777503214413982051, 0.944635, 0.001603,-0.004036,-0.328096,1,0
1777503214432564875, 0.944587, 0.001604,-0.004034,-0.328232,1,0
1777503214442676053, 0.944587, 0.001604,-0.004034,-0.328232,1,0
1777503214452785435, 0.944587, 0.001604,-0.004034,-0.328232,1,0
1777503214462895910, 0.944587, 0.001604,-0.004034,-0.328232,1,0
1777503214473009774, 0.944587, 0.001604,-0.004034,-0.328232,1,0
1777503214483581594, 0.944552, 0.001613,-0.004036,-0.328332,1,0
1777503214493693921, 0.944552, 0.001613,-0.004036,-0.328332,1,0
1777503214503805970, 0.944552, 0.001613,-0.004036,-0.328332,1,0
1777503214513930352, 0.944552, 0.001613,-0.004036,-0.328332,1,0
1777503214524052660, 0.944552, 0.001613,-0.004036,-0.328332,1,0
1777503214542610299, 0.944511, 0.001617,-0.004031,-0.328451,1,0
1777503214552722052, 0.944511, 0.001617,-0.004031,-0.328451,1,0
1777503214562831526, 0.944511, 0.001617,-0.004031,-0.328451,1,0
1777503214572942075, 0.944511, 0.001617,-0.004031,-0.328451,1,0
1777503214583110179, 0.944511, 0.001617,-0.004031,-0.328451,1,0
1777503214593628315, 0.944477, 0.001610,-0.004031,-0.328549,1,0
1777503214603745475, 0.944477, 0.001610,-0.004031,-0.328549,1,0
1777503214613854154, 0.944477, 0.001610,-0.004031,-0.328549,1,0
1777503214623967591, 0.944477, 0.001610,-0.004031,-0.328549,1,0
1777503214634077918, 0.944477, 0.001610,-0.004031,-0.328549,1,0
1777503214652666279, 0.944437, 0.001612,-0.004030,-0.328665,1,0
1777503214662778642, 0.944437, 0.001612,-0.004030,-0.328665,1,0
1777503214672888247, 0.944437, 0.001612,-0.004030,-0.328665,1,0
1777503214682998388, 0.944437, 0.001612,-0.004030,-0.328665,1,0
1777503214693111808, 0.944437, 0.001612,-0.004030,-0.328665,1,0
1777503214703648443, 0.944401, 0.001606,-0.004026,-0.328769,1,0
1777503214713760085, 0.944401, 0.001606,-0.004026,-0.328769,1,0
1777503214723871578, 0.944401, 0.001606,-0.004026,-0.328769,1,0
1777503214733981461, 0.944401, 0.001606,-0.004026,-0.328769,1,0
1777503214744091565, 0.944401, 0.001606,-0.004026,-0.328769,1,0
1777503214762708555, 0.944360, 0.001604,-0.004019,-0.328884,1,0
1777503214772819659, 0.944360, 0.001604,-0.004019,-0.328884,1,0
1777503214782928745, 0.944360, 0.001604,-0.004019,-0.328884,1,0
1777503214793039257, 0.944360, 0.001604,-0.004019,-0.328884,1,0
1777503214803148862, 0.944360, 0.001604,-0.004019,-0.328884,1,0
1777503214813683331, 0.944326, 0.001607,-0.004028,-0.328983,1,0
1777503214823797621, 0.944326, 0.001607,-0.004028,-0.328983,1,0
1777503214833906058, 0.944326, 0.001607,-0.004028,-0.328983,1,0
1777503214844019570, 0.944326, 0.001607,-0.004028,-0.328983,1,0
1777503214854129471, 0.944326, 0.001607,-0.004028,-0.328983,1,0
1777503214872740405, 0.944285, 0.001607,-0.004029,-0.329102,1,0
1777503214882852603, 0.944285, 0.001607,-0.004029,-0.329102,1,0
1777503214892962411, 0.944285, 0.001607,-0.004029,-0.329102,1,0
1777503214903072626, 0.944285, 0.001607,-0.004029,-0.329102,1,0
1777503214913182194, 0.944285, 0.001607,-0.004029,-0.329102,1,0
1777503214931785110, 0.944241, 0.001612,-0.004035,-0.329227,1,0
1777503214941898159, 0.944241, 0.001612,-0.004035,-0.329227,1,0
1777503214952006837, 0.944241, 0.001612,-0.004035,-0.329227,1,0
1777503214962116349, 0.944241, 0.001612,-0.004035,-0.329227,1,0
1777503214972225194, 0.944241, 0.001612,-0.004035,-0.329227,1,0
1777503214982770330, 0.944205, 0.001612,-0.004048,-0.329330,1,0
1777503214992881935, 0.944205, 0.001612,-0.004048,-0.329330,1,0
1777503215002989613, 0.944205, 0.001612,-0.004048,-0.329330,1,0
1777503215013109829, 0.944205, 0.001612,-0.004048,-0.329330,1,0
1777503215023227655, 0.944205, 0.001612,-0.004048,-0.329330,1,0
1777503215041815516, 0.944161, 0.001610,-0.004039,-0.329456,1,0
1777503215051929917, 0.944161, 0.001610,-0.004039,-0.329456,1,0
1777503215062040947, 0.944161, 0.001610,-0.004039,-0.329456,1,0
1777503215072153181, 0.944161, 0.001610,-0.004039,-0.329456,1,0
1777503215082265656, 0.944161, 0.001610,-0.004039,-0.329456,1,0
1777503215092812310, 0.944124, 0.001606,-0.004034,-0.329561,1,0
1777503215102925119, 0.944124, 0.001606,-0.004034,-0.329561,1,0
1777503215113038334, 0.944124, 0.001606,-0.004034,-0.329561,1,0
1777503215123159568, 0.944124, 0.001606,-0.004034,-0.329561,1,0
1777503215133296450, 0.944089, 0.001601,-0.004036,-0.329662,1,0
1777503215143411036, 0.944089, 0.001601,-0.004036,-0.329662,1,0
1777503215153523270, 0.944089, 0.001601,-0.004036,-0.329662,1,0
1777503215163632597, 0.944089, 0.001601,-0.004036,-0.329662,1,0
1777503215173742776, 0.944089, 0.001601,-0.004036,-0.329662,1,0
1777503215183852232, 0.944089, 0.001601,-0.004036,-0.329662,1,0
1777503215202426278, 0.944047, 0.001601,-0.004040,-0.329783,1,0
1777503215212536438, 0.944047, 0.001601,-0.004040,-0.329783,1,0
1777503215222644543, 0.944047, 0.001601,-0.004040,-0.329783,1,0
1777503215232753981, 0.944047, 0.001601,-0.004040,-0.329783,1,0
1777503215242874400, 0.944047, 0.001601,-0.004040,-0.329783,1,0
1777503215253484998, 0.944011, 0.001607,-0.004037,-0.329886,1,0
1777503215263614639, 0.944011, 0.001607,-0.004037,-0.329886,1,0
1777503215273733706, 0.944011, 0.001607,-0.004037,-0.329886,1,0
1777503215283962365, 0.944011, 0.001607,-0.004037,-0.329886,1,0
1777503215294076228, 0.944011, 0.001607,-0.004037,-0.329886,1,0
1777503215312497073, 0.943968, 0.001601,-0.004040,-0.330007,1,0
1777503215322610196, 0.943968, 0.001601,-0.004040,-0.330007,1,0
1777503215332715726, 0.943968, 0.001601,-0.004040,-0.330007,1,0
1777503215342817738, 0.943968, 0.001601,-0.004040,-0.330007,1,0
1777503215352919288, 0.943968, 0.001601,-0.004040,-0.330007,1,0
1777503215363466442, 0.943932, 0.001591,-0.004038,-0.330112,1,0
1777503215373569935, 0.943932, 0.001591,-0.004038,-0.330112,1,0
1777503215383673670, 0.943932, 0.001591,-0.004038,-0.330112,1,0
1777503215393776978, 0.943932, 0.001591,-0.004038,-0.330112,1,0
1777503215403881934, 0.943932, 0.001591,-0.004038,-0.330112,1,0
1777503215422502369, 0.943890, 0.001596,-0.004039,-0.330230,1,0
1777503215432612547, 0.943890, 0.001596,-0.004039,-0.330230,1,0
1777503215442724855, 0.943890, 0.001596,-0.004039,-0.330230,1,0
1777503215452838627, 0.943890, 0.001596,-0.004039,-0.330230,1,0
1777503215462952268, 0.943890, 0.001596,-0.004039,-0.330230,1,0
1777503215473515070, 0.943853, 0.001592,-0.004038,-0.330337,1,0
1777503215483629953, 0.943853, 0.001592,-0.004038,-0.330337,1,0
1777503215493741872, 0.943853, 0.001592,-0.004038,-0.330337,1,0
1777503215503854624, 0.943853, 0.001592,-0.004038,-0.330337,1,0
1777503215513976507, 0.943853, 0.001592,-0.004038,-0.330337,1,0
1777503215532575793, 0.943812, 0.001604,-0.004037,-0.330453,1,0
1777503215542691675, 0.943812, 0.001604,-0.004037,-0.330453,1,0
1777503215552805317, 0.943812, 0.001604,-0.004037,-0.330453,1,0
1777503215562918940, 0.943812, 0.001604,-0.004037,-0.330453,1,0
1777503215573032915, 0.943812, 0.001604,-0.004037,-0.330453,1,0
1777503215583552051, 0.943776, 0.001592,-0.004038,-0.330556,1,0
1777503215593667600, 0.943776, 0.001592,-0.004038,-0.330556,1,0
1777503215603779778, 0.943776, 0.001592,-0.004038,-0.330556,1,0
1777503215613889864, 0.943776, 0.001592,-0.004038,-0.330556,1,0
1777503215624003969, 0.943776, 0.001592,-0.004038,-0.330556,1,0
1777503215642609811, 0.943733, 0.001583,-0.004036,-0.330680,1,0
1777503215652723841, 0.943733, 0.001583,-0.004036,-0.330680,1,0
1777503215662835538, 0.943733, 0.001583,-0.004036,-0.330680,1,0
1777503215672949087, 0.943733, 0.001583,-0.004036,-0.330680,1,0
1777503215683062321, 0.943733, 0.001583,-0.004036,-0.330680,1,0
1777503215693603031, 0.943698, 0.001590,-0.004039,-0.330781,1,0
1777503215703717450, 0.943698, 0.001590,-0.004039,-0.330781,1,0
1777503215713828888, 0.943698, 0.001590,-0.004039,-0.330781,1,0
1777503215723941511, 0.943698, 0.001590,-0.004039,-0.330781,1,0
1777503215734054301, 0.943698, 0.001590,-0.004039,-0.330781,1,0
1777503215752650439, 0.943656, 0.001598,-0.004033,-0.330901,1,0
1777503215762764470, 0.943656, 0.001598,-0.004033,-0.330901,1,0
1777503215772873648, 0.943656, 0.001598,-0.004033,-0.330901,1,0
1777503215782987234, 0.943656, 0.001598,-0.004033,-0.330901,1,0
1777503215793099802, 0.943656, 0.001598,-0.004033,-0.330901,1,0
1777503215803624827, 0.943619, 0.001601,-0.004037,-0.331004,1,0
1777503215813739376, 0.943619, 0.001601,-0.004037,-0.331004,1,0
1777503215823850850, 0.943619, 0.001601,-0.004037,-0.331004,1,0
1777503215833963362, 0.943619, 0.001601,-0.004037,-0.331004,1,0
1777503215844075893, 0.943619, 0.001601,-0.004037,-0.331004,1,0
1777503215862683883, 0.943576, 0.001602,-0.004029,-0.331127,1,0
1777503215872799395, 0.943576, 0.001602,-0.004029,-0.331127,1,0
1777503215882907721, 0.943576, 0.001602,-0.004029,-0.331127,1,0
1777503215893020826, 0.943576, 0.001602,-0.004029,-0.331127,1,0
1777503215903130986, 0.943576, 0.001602,-0.004029,-0.331127,1,0
1777503215913688510, 0.943540, 0.001606,-0.004024,-0.331230,1,0
1777503215923802726, 0.943540, 0.001606,-0.004024,-0.331230,1,0
1777503215933959700, 0.943540, 0.001606,-0.004024,-0.331230,1,0
1777503215944074157, 0.943540, 0.001606,-0.004024,-0.331230,1,0
1777503215954186446, 0.943540, 0.001606,-0.004024,-0.331230,1,0
1777503215972796825, 0.943497, 0.001599,-0.004016,-0.331352,1,0
1777503215982907078, 0.943497, 0.001599,-0.004016,-0.331352,1,0
1777503215993058497, 0.943497, 0.001599,-0.004016,-0.331352,1,0
1777503216003169101, 0.943497, 0.001599,-0.004016,-0.331352,1,0
1777503216013287817, 0.943497, 0.001599,-0.004016,-0.331352,1,0
1777503216031792845, 0.943454, 0.001612,-0.004015,-0.331476,1,0
1777503216041905079, 0.943454, 0.001612,-0.004015,-0.331476,1,0
1777503216052017406, 0.943454, 0.001612,-0.004015,-0.331476,1,0
1777503216062127437, 0.943454, 0.001612,-0.004015,-0.331476,1,0
1777503216072238152, 0.943454, 0.001612,-0.004015,-0.331476,1,0
1777503216082759714, 0.943418, 0.001624,-0.004008,-0.331578,1,0
1777503216092871226, 0.943418, 0.001624,-0.004008,-0.331578,1,0
1777503216102979368, 0.943418, 0.001624,-0.004008,-0.331578,1,0
1777503216113089602, 0.943418, 0.001624,-0.004008,-0.331578,1,0
1777503216123198985, 0.943418, 0.001624,-0.004008,-0.331578,1,0
1777503216133753379, 0.943376, 0.001619,-0.004001,-0.331697,1,0
1777503216143868910, 0.943376, 0.001619,-0.004001,-0.331697,1,0
1777503216153977496, 0.943376, 0.001619,-0.004001,-0.331697,1,0
1777503216164087026, 0.943376, 0.001619,-0.004001,-0.331697,1,0
1777503216174196298, 0.943376, 0.001619,-0.004001,-0.331697,1,0
1777503216192378257, 0.943339, 0.001606,-0.004006,-0.331802,1,0
1777503216202489102, 0.943339, 0.001606,-0.004006,-0.331802,1,0
1777503216212597595, 0.943339, 0.001606,-0.004006,-0.331802,1,0
1777503216222706644, 0.943339, 0.001606,-0.004006,-0.331802,1,0
1777503216232815545, 0.943339, 0.001606,-0.004006,-0.331802,1,0
1777503216243417884, 0.943304, 0.001601,-0.004022,-0.331903,1,0
1777503216253574488, 0.943304, 0.001601,-0.004022,-0.331903,1,0
1777503216263703981, 0.943304, 0.001601,-0.004022,-0.331903,1,0
1777503216273826734, 0.943304, 0.001601,-0.004022,-0.331903,1,0
1777503216283937986, 0.943304, 0.001601,-0.004022,-0.331903,1,0
1777503216302457830, 0.943258, 0.001606,-0.004022,-0.332032,1,0
1777503216312570823, 0.943258, 0.001606,-0.004022,-0.332032,1,0
1777503216322679798, 0.943258, 0.001606,-0.004022,-0.332032,1,0
1777503216332824624, 0.943258, 0.001606,-0.004022,-0.332032,1,0
1777503216342937377, 0.943258, 0.001606,-0.004022,-0.332032,1,0
1777503216353439921, 0.943222, 0.001607,-0.004013,-0.332136,1,0
1777503216363552044, 0.943222, 0.001607,-0.004013,-0.332136,1,0
1777503216373660574, 0.943222, 0.001607,-0.004013,-0.332136,1,0
1777503216383770068, 0.943222, 0.001607,-0.004013,-0.332136,1,0
1777503216393878728, 0.943222, 0.001607,-0.004013,-0.332136,1,0
1777503216412476422, 0.943178, 0.001611,-0.004022,-0.332260,1,0
1777503216422590434, 0.943178, 0.001611,-0.004022,-0.332260,1,0
1777503216432701612, 0.943178, 0.001611,-0.004022,-0.332260,1,0
1777503216442813847, 0.943178, 0.001611,-0.004022,-0.332260,1,0
1777503216452926784, 0.943178, 0.001611,-0.004022,-0.332260,1,0
1777503216463459031, 0.943143, 0.001613,-0.004026,-0.332360,1,0
1777503216473572951, 0.943143, 0.001613,-0.004026,-0.332360,1,0
1777503216483684481, 0.943143, 0.001613,-0.004026,-0.332360,1,0
1777503216493796456, 0.943143, 0.001613,-0.004026,-0.332360,1,0
1777503216503908135, 0.943143, 0.001613,-0.004026,-0.332360,1,0
1777503216522522569, 0.943099, 0.001621,-0.004017,-0.332484,1,0
1777503216532647248, 0.943099, 0.001621,-0.004017,-0.332484,1,0
1777503216542761019, 0.943099, 0.001621,-0.004017,-0.332484,1,0
1777503216552875938, 0.943099, 0.001621,-0.004017,-0.332484,1,0
1777503216562988746, 0.943099, 0.001621,-0.004017,-0.332484,1,0
1777503216573510531, 0.943064, 0.001615,-0.004017,-0.332584,1,0
1777503216583624765, 0.943064, 0.001615,-0.004017,-0.332584,1,0
1777503216593839109, 0.943064, 0.001615,-0.004017,-0.332584,1,0
1777503216603953473, 0.943064, 0.001615,-0.004017,-0.332584,1,0
1777503216614066410, 0.943064, 0.001615,-0.004017,-0.332584,1,0
1777503216632559698, 0.943020, 0.001620,-0.004022,-0.332708,1,0
1777503216642673821, 0.943020, 0.001620,-0.004022,-0.332708,1,0
1777503216652789074, 0.943020, 0.001620,-0.004022,-0.332708,1,0
1777503216662902753, 0.943020, 0.001620,-0.004022,-0.332708,1,0
1777503216673015579, 0.943020, 0.001620,-0.004022,-0.332708,1,0
1777503216683535104, 0.942982, 0.001614,-0.004017,-0.332815,1,0
1777503216693697875, 0.942982, 0.001614,-0.004017,-0.332815,1,0
1777503216703811554, 0.942982, 0.001614,-0.004017,-0.332815,1,0
1777503216713924899, 0.942982, 0.001614,-0.004017,-0.332815,1,0
1777503216724038207, 0.942982, 0.001614,-0.004017,-0.332815,1,0
1777503216742605864, 0.942938, 0.001611,-0.004011,-0.332941,1,0
1777503216752719506, 0.942938, 0.001611,-0.004011,-0.332941,1,0
1777503216762831277, 0.942938, 0.001611,-0.004011,-0.332941,1,0
1777503216772944419, 0.942938, 0.001611,-0.004011,-0.332941,1,0
1777503216783056986, 0.942938, 0.001611,-0.004011,-0.332941,1,0
1777503216793583863, 0.942901, 0.001604,-0.004013,-0.333045,1,0
1777503216803699097, 0.942901, 0.001604,-0.004013,-0.333045,1,0
1777503216813811813, 0.942901, 0.001604,-0.004013,-0.333045,1,0
1777503216823925695, 0.942901, 0.001604,-0.004013,-0.333045,1,0
1777503216834038522, 0.942901, 0.001604,-0.004013,-0.333045,1,0
1777503216852642086, 0.942860, 0.001601,-0.004015,-0.333162,1,0
1777503216862755654, 0.942860, 0.001601,-0.004015,-0.333162,1,0
1777503216872867573, 0.942860, 0.001601,-0.004015,-0.333162,1,0
1777503216882980159, 0.942860, 0.001601,-0.004015,-0.333162,1,0
1777503216893092597, 0.942860, 0.001601,-0.004015,-0.333162,1,0
1777503216903647751, 0.942824, 0.001609,-0.004014,-0.333262,1,0
1777503216913762300, 0.942824, 0.001609,-0.004014,-0.333262,1,0
1777503216923872275, 0.942824, 0.001609,-0.004014,-0.333262,1,0
1777503216933985416, 0.942824, 0.001609,-0.004014,-0.333262,1,0
1777503216944098614, 0.942824, 0.001609,-0.004014,-0.333262,1,0
1777503216962748622, 0.942780, 0.001601,-0.004012,-0.333387,1,0
1777503216972862689, 0.942780, 0.001601,-0.004012,-0.333387,1,0
1777503216982974034, 0.942780, 0.001601,-0.004012,-0.333387,1,0
1777503216993086380, 0.942780, 0.001601,-0.004012,-0.333387,1,0
1777503217003199762, 0.942780, 0.001601,-0.004012,-0.333387,1,0
1777503217013756305, 0.942746, 0.001613,-0.004015,-0.333485,1,0
1777503217023883020, 0.942746, 0.001613,-0.004015,-0.333485,1,0
1777503217033996884, 0.942746, 0.001613,-0.004015,-0.333485,1,0
1777503217044111933, 0.942746, 0.001613,-0.004015,-0.333485,1,0
1777503217054226612, 0.942746, 0.001613,-0.004015,-0.333485,1,0
1777503217072751251, 0.942702, 0.001604,-0.004021,-0.333608,1,0
1777503217082863967, 0.942702, 0.001604,-0.004021,-0.333608,1,0
1777503217092975424, 0.942702, 0.001604,-0.004021,-0.333608,1,0
1777503217103086084, 0.942702, 0.001604,-0.004021,-0.333608,1,0
1777503217113198855, 0.942702, 0.001604,-0.004021,-0.333608,1,0
1777503217131778734, 0.942657, 0.001601,-0.004022,-0.333734,1,0
1777503217141890117, 0.942657, 0.001601,-0.004022,-0.333734,1,0
1777503217152004758, 0.942657, 0.001601,-0.004022,-0.333734,1,0
1777503217162116937, 0.942657, 0.001601,-0.004022,-0.333734,1,0
1777503217172266078, 0.942620, 0.001596,-0.004018,-0.333839,1,0
1777503217182378498, 0.942620, 0.001596,-0.004018,-0.333839,1,0
1777503217192488917, 0.942620, 0.001596,-0.004018,-0.333839,1,0
1777503217202597503, 0.942620, 0.001596,-0.004018,-0.333839,1,0
1777503217212707219, 0.942620, 0.001596,-0.004018,-0.333839,1,0
1777503217222816342, 0.942620, 0.001596,-0.004018,-0.333839,1,0
1777503217233324238, 0.942583, 0.001606,-0.004019,-0.333943,1,0
1777503217243481230, 0.942583, 0.001606,-0.004019,-0.333943,1,0
1777503217253638334, 0.942583, 0.001606,-0.004019,-0.333943,1,0
1777503217263774383, 0.942583, 0.001606,-0.004019,-0.333943,1,0
1777503217273894784, 0.942583, 0.001606,-0.004019,-0.333943,1,0
