Time,GPS_ts,fGPS_ts,scaledAccelX,scaledAccelY,scaledAccelZ,deltaVelX,deltaVelY,deltaVelZ,estLinearAccelX,estLinearAccelY,estLinearAccelZ,estLinearAccel:valid,estAngularRateX,estAngularRateY,estAngularRateZ,estAngularRate:valid,flag
1777906005770,   329.353,   329.348,-0.003105,-0.008396,-0.996061,-0.000031,-0.000084,-0.009968, 0.007869,-0.009220, 0.038285,1,-0.000022,-0.000073,-0.000192,1,1
1777906005787,   329.378,   329.373,-0.002899,-0.007713,-0.995857,-0.000030,-0.000075,-0.009959, 0.010689,-0.003878, 0.042616,1,-0.000015,-0.000071, 0.000012,1,1
1777906005797,   329.378,   329.373,-0.002899,-0.007713,-0.995857,-0.000030,-0.000075,-0.009959, 0.010689,-0.003878, 0.042616,1,-0.000015,-0.000071, 0.000012,1,1
1777906005816,   329.403,   329.403,-0.002849,-0.007771,-0.996251,-0.000030,-0.000078,-0.009968, 0.010393,-0.003113, 0.036422,1,-0.000151, 0.000147,-0.000098,1,1
1777906005826,   329.403,   329.403,-0.002849,-0.007771,-0.996251,-0.000030,-0.000078,-0.009968, 0.010393,-0.003113, 0.036422,1,-0.000151, 0.000147,-0.000098,1,1
1777906005840,   329.433,   329.428,-0.002822,-0.007829,-0.996014,-0.000029,-0.000079,-0.009959, 0.010667,-0.003740, 0.038743,1,-0.000153,-0.000134,-0.000006,1,1
1777906005850,   329.433,   329.428,-0.002822,-0.007829,-0.996014,-0.000029,-0.000079,-0.009959, 0.010667,-0.003740, 0.038743,1,-0.000153,-0.000134,-0.000006,1,1
1777906005867,   329.458,   329.453,-0.002929,-0.008940,-0.995902,-0.000030,-0.000091,-0.009955, 0.010231,-0.013459, 0.036750,1,-0.000229,-0.000104,-0.000034,1,1
1777906005877,   329.458,   329.453,-0.002929,-0.008940,-0.995902,-0.000030,-0.000091,-0.009955, 0.010231,-0.013459, 0.036750,1,-0.000229,-0.000104,-0.000034,1,1
1777906005896,   329.483,   329.483,-0.002843,-0.008475,-0.995895,-0.000027,-0.000081,-0.009958, 0.010479,-0.010024, 0.039906,1, 0.000274,-0.000097, 0.000031,1,1
1777906005906,   329.483,   329.483,-0.002843,-0.008475,-0.995895,-0.000027,-0.000081,-0.009958, 0.010479,-0.010024, 0.039906,1, 0.000274,-0.000097, 0.000031,1,1
1777906005920,   329.513,   329.508,-0.002693,-0.007870,-0.995704,-0.000023,-0.000077,-0.009953, 0.011914,-0.004023, 0.041780,1,-0.000047,-0.000270,-0.000118,1,1
1777906005930,   329.513,   329.508,-0.002693,-0.007870,-0.995704,-0.000023,-0.000077,-0.009953, 0.011914,-0.004023, 0.041780,1,-0.000047,-0.000270,-0.000118,1,1
1777906005947,   329.538,   329.533,-0.002653,-0.007857,-0.996117,-0.000026,-0.000079,-0.009967, 0.011589,-0.003175, 0.042102,1,-0.000207, 0.000026,-0.000046,1,1
1777906005957,   329.538,   329.533,-0.002653,-0.007857,-0.996117,-0.000026,-0.000079,-0.009967, 0.011589,-0.003175, 0.042102,1,-0.000207, 0.000026,-0.000046,1,1
1777906005976,   329.563,   329.563,-0.002581,-0.008092,-0.995996,-0.000025,-0.000082,-0.009962, 0.013012,-0.006331, 0.038918,1,-0.000339, 0.000026,-0.000122,1,1
1777906005986,   329.563,   329.563,-0.002581,-0.008092,-0.995996,-0.000025,-0.000082,-0.009962, 0.013012,-0.006331, 0.038918,1,-0.000339, 0.000026,-0.000122,1,1
1777906006000,   329.593,   329.588,-0.002868,-0.008348,-0.995876,-0.000031,-0.000082,-0.009961, 0.010234,-0.008853, 0.040098,1,-0.000260,-0.000087, 0.000012,1,1
1777906006010,   329.593,   329.588,-0.002868,-0.008348,-0.995876,-0.000031,-0.000082,-0.009961, 0.010234,-0.008853, 0.040098,1,-0.000260,-0.000087, 0.000012,1,1
1777906006027,   329.618,   329.613,-0.002848,-0.008326,-0.995936,-0.000029,-0.000082,-0.009959, 0.010400,-0.010058, 0.040317,1,-0.000381, 0.000088, 0.000248,1,1
1777906006037,   329.618,   329.613,-0.002848,-0.008326,-0.995936,-0.000029,-0.000082,-0.009959, 0.010400,-0.010058, 0.040317,1,-0.000381, 0.000088, 0.000248,1,1
1777906006056,   329.643,   329.643,-0.002855,-0.008297,-0.996136,-0.000028,-0.000082,-0.009963, 0.010300,-0.008533, 0.037549,1,-0.000574,-0.000013,-0.000173,1,1
1777906006066,   329.643,   329.643,-0.002855,-0.008297,-0.996136,-0.000028,-0.000082,-0.009963, 0.010300,-0.008533, 0.037549,1,-0.000574,-0.000013,-0.000173,1,1
1777906006080,   329.673,   329.668,-0.002921,-0.008014,-0.995950,-0.000030,-0.000076,-0.009959, 0.009519,-0.005871, 0.039375,1,-0.000374, 0.000377,-0.000038,1,1
1777906006090,   329.673,   329.668,-0.002921,-0.008014,-0.995950,-0.000030,-0.000076,-0.009959, 0.009519,-0.005871, 0.039375,1,-0.000374, 0.000377,-0.000038,1,1
1777906006107,   329.698,   329.693,-0.002551,-0.007839,-0.995802,-0.000025,-0.000079,-0.009961, 0.011971,-0.003748, 0.041943,1, 0.000105,-0.000077,-0.000082,1,1
1777906006117,   329.698,   329.693,-0.002551,-0.007839,-0.995802,-0.000025,-0.000079,-0.009961, 0.011971,-0.003748, 0.041943,1, 0.000105,-0.000077,-0.000082,1,1
1777906006136,   329.723,   329.723,-0.002632,-0.008253,-0.995871,-0.000026,-0.000086,-0.009955, 0.012269,-0.008117, 0.040151,1,-0.000025, 0.000065,-0.000081,1,1
1777906006146,   329.723,   329.723,-0.002632,-0.008253,-0.995871,-0.000026,-0.000086,-0.009955, 0.012269,-0.008117, 0.040151,1,-0.000025, 0.000065,-0.000081,1,1
1777906006160,   329.753,   329.748,-0.002769,-0.008609,-0.995898,-0.000027,-0.000087,-0.009960, 0.010881,-0.011571, 0.039880,1,-0.000102, 0.000390, 0.000007,1,1
1777906006170,   329.753,   329.748,-0.002769,-0.008609,-0.995898,-0.000027,-0.000087,-0.009960, 0.010881,-0.011571, 0.039880,1,-0.000102, 0.000390, 0.000007,1,1
1777906006187,   329.778,   329.773,-0.002683,-0.008567,-0.996140,-0.000026,-0.000085,-0.009962, 0.011806,-0.011643, 0.038607,1,-0.000068, 0.000194,-0.000116,1,1
1777906006197,   329.778,   329.773,-0.002683,-0.008567,-0.996140,-0.000026,-0.000085,-0.009962, 0.011806,-0.011643, 0.038607,1,-0.000068, 0.000194,-0.000116,1,1
1777906006207,   329.803,   329.803,-0.002784,-0.008186,-0.995951,-0.000029,-0.000081,-0.009961, 0.010687,-0.007436, 0.039359,1, 0.000033, 0.000195,-0.000118,1,1
1777906006217,   329.803,   329.803,-0.002784,-0.008186,-0.995951,-0.000029,-0.000081,-0.009961, 0.010687,-0.007436, 0.039359,1, 0.000033, 0.000195,-0.000118,1,1
1777906006227,   329.803,   329.803,-0.002784,-0.008186,-0.995951,-0.000029,-0.000081,-0.009961, 0.010687,-0.007436, 0.039359,1, 0.000033, 0.000195,-0.000118,1,1
1777906006240,   329.833,   329.828,-0.002733,-0.008129,-0.996220,-0.000029,-0.000084,-0.009963, 0.011217,-0.006875, 0.036729,1,-0.000185,-0.000124, 0.000152,1,1
1777906006250,   329.833,   329.828,-0.002733,-0.008129,-0.996220,-0.000029,-0.000084,-0.009963, 0.011217,-0.006875, 0.036729,1,-0.000185,-0.000124, 0.000152,1,1
1777906006267,   329.858,   329.853,-0.002560,-0.008474,-0.996079,-0.000025,-0.000086,-0.009960, 0.012018,-0.009760, 0.036985,1, 0.000164,-0.000297, 0.000036,1,1
1777906006277,   329.858,   329.853,-0.002560,-0.008474,-0.996079,-0.000025,-0.000086,-0.009960, 0.012018,-0.009760, 0.036985,1, 0.000164,-0.000297, 0.000036,1,1
1777906006296,   329.883,   329.883,-0.002697,-0.008442,-0.995746,-0.000027,-0.000085,-0.009954, 0.011611,-0.009902, 0.041377,1, 0.000259,-0.000121, 0.000251,1,1
1777906006306,   329.883,   329.883,-0.002697,-0.008442,-0.995746,-0.000027,-0.000085,-0.009954, 0.011611,-0.009902, 0.041377,1, 0.000259,-0.000121, 0.000251,1,1
1777906006320,   329.913,   329.908,-0.002748,-0.008524,-0.995602,-0.000027,-0.000084,-0.009956, 0.011039,-0.010711, 0.042779,1,-0.000143, 0.000160, 0.000013,1,1
1777906006330,   329.913,   329.908,-0.002748,-0.008524,-0.995602,-0.000027,-0.000084,-0.009956, 0.011039,-0.010711, 0.042779,1,-0.000143, 0.000160, 0.000013,1,1
1777906006347,   329.938,   329.933,-0.002385,-0.008238,-0.996013,-0.000021,-0.000083,-0.009963, 0.012280,-0.006558, 0.040759,1,-0.000295, 0.000031,-0.000011,1,1
1777906006357,   329.938,   329.933,-0.002385,-0.008238,-0.996013,-0.000021,-0.000083,-0.009963, 0.012280,-0.006558, 0.040759,1,-0.000295, 0.000031,-0.000011,1,1
1777906006376,   329.963,   329.963,-0.002614,-0.008531,-0.995846,-0.000028,-0.000088,-0.009959, 0.012324,-0.010790, 0.040387,1,-0.000232,-0.000233, 0.000154,1,1
1777906006386,   329.963,   329.963,-0.002614,-0.008531,-0.995846,-0.000028,-0.000088,-0.009959, 0.012324,-0.010790, 0.040387,1,-0.000232,-0.000233, 0.000154,1,1
1777906006400,   329.993,   329.988,-0.002823,-0.008542,-0.995832,-0.000029,-0.000087,-0.009958, 0.010365,-0.010910, 0.040529,1,-0.000121, 0.000130,-0.000045,1,1
1777906006410,   329.993,   329.988,-0.002823,-0.008542,-0.995832,-0.000029,-0.000087,-0.009958, 0.010365,-0.010910, 0.040529,1,-0.000121, 0.000130,-0.000045,1,1
1777906006427,   330.018,   330.013,-0.002588,-0.008368,-0.995728,-0.000024,-0.000081,-0.009956, 0.010980,-0.011744, 0.041056,1,-0.000370,-0.000088, 0.000271,1,1
1777906006437,   330.018,   330.013,-0.002588,-0.008368,-0.995728,-0.000024,-0.000081,-0.009956, 0.010980,-0.011744, 0.041056,1,-0.000370,-0.000088, 0.000271,1,1
1777906006456,   330.043,   330.043,-0.002691,-0.008183,-0.995985,-0.000029,-0.000078,-0.009962, 0.011680,-0.007515, 0.039033,1, 0.000011,-0.000251, 0.000167,1,1
1777906006466,   330.043,   330.043,-0.002691,-0.008183,-0.995985,-0.000029,-0.000078,-0.009962, 0.011680,-0.007515, 0.039033,1, 0.000011,-0.000251, 0.000167,1,1
1777906006480,   330.073,   330.068,-0.002680,-0.008249,-0.995493,-0.000026,-0.000080,-0.009952, 0.011790,-0.008129, 0.043856,1,-0.000222,-0.000422, 0.000001,1,1
1777906006490,   330.073,   330.068,-0.002680,-0.008249,-0.995493,-0.000026,-0.000080,-0.009952, 0.011790,-0.008129, 0.043856,1,-0.000222,-0.000422, 0.000001,1,1
1777906006507,   330.098,   330.093,-0.002841,-0.008025,-0.995453,-0.000030,-0.000081,-0.009953, 0.011108,-0.005960, 0.041767,1,-0.000194,-0.000362, 0.000068,1,1
1777906006517,   330.098,   330.093,-0.002841,-0.008025,-0.995453,-0.000030,-0.000081,-0.009953, 0.011108,-0.005960, 0.041767,1,-0.000194,-0.000362, 0.000068,1,1
1777906006536,   330.123,   330.123,-0.002932,-0.007918,-0.995861,-0.000028,-0.000081,-0.009957, 0.009364,-0.004922, 0.040249,1,-0.000176, 0.000064,-0.000272,1,1
1777906006546,   330.123,   330.123,-0.002932,-0.007918,-0.995861,-0.000028,-0.000081,-0.009957, 0.009364,-0.004922, 0.040249,1,-0.000176, 0.000064,-0.000272,1,1
1777906006560,   330.153,   330.148,-0.002856,-0.008081,-0.995816,-0.000027,-0.000083,-0.009961, 0.010120,-0.006495, 0.040685,1,-0.000033,-0.000415,-0.000087,1,1
1777906006570,   330.153,   330.148,-0.002856,-0.008081,-0.995816,-0.000027,-0.000083,-0.009961, 0.010120,-0.006495, 0.040685,1,-0.000033,-0.000415,-0.000087,1,1
1777906006587,   330.178,   330.173,-0.002669,-0.008470,-0.995600,-0.000027,-0.000086,-0.009956, 0.012161,-0.009199, 0.042549,1, 0.000030,-0.000081, 0.000140,1,1
1777906006597,   330.178,   330.173,-0.002669,-0.008470,-0.995600,-0.000027,-0.000086,-0.009956, 0.012161,-0.009199, 0.042549,1, 0.000030,-0.000081, 0.000140,1,1
1777906006616,   330.203,   330.203,-0.002653,-0.008646,-0.995963,-0.000027,-0.000086,-0.009968, 0.012231,-0.012008, 0.039246,1, 0.000126,-0.000140, 0.000117,1,1
1777906006626,   330.203,   330.203,-0.002653,-0.008646,-0.995963,-0.000027,-0.000086,-0.009968, 0.012231,-0.012008, 0.039246,1, 0.000126,-0.000140, 0.000117,1,1
1777906006640,   330.233,   330.228,-0.002896,-0.007994,-0.995731,-0.000032,-0.000077,-0.009955, 0.009855,-0.005590, 0.041514,1, 0.000097,-0.000052, 0.000169,1,1
1777906006650,   330.233,   330.228,-0.002896,-0.007994,-0.995731,-0.000032,-0.000077,-0.009955, 0.009855,-0.005590, 0.041514,1, 0.000097,-0.000052, 0.000169,1,1
1777906006667,   330.258,   330.253,-0.002987,-0.007905,-0.995805,-0.000031,-0.000079,-0.009957, 0.010609,-0.005228, 0.041059,1,-0.000102, 0.000171, 0.000055,1,1
1777906006677,   330.258,   330.253,-0.002987,-0.007905,-0.995805,-0.000031,-0.000079,-0.009957, 0.010609,-0.005228, 0.041059,1,-0.000102, 0.000171, 0.000055,1,1
1777906006696,   330.283,   330.283,-0.002736,-0.008241,-0.996212,-0.000027,-0.000084,-0.009963, 0.011246,-0.007969, 0.036804,1,-0.000158, 0.000451, 0.000039,1,1
1777906006706,   330.283,   330.283,-0.002736,-0.008241,-0.996212,-0.000027,-0.000084,-0.009963, 0.011246,-0.007969, 0.036804,1,-0.000158, 0.000451, 0.000039,1,1
1777906006720,   330.313,   330.308,-0.002969,-0.008692,-0.995622,-0.000030,-0.000090,-0.009955, 0.008956,-0.012478, 0.042592,1,-0.000114, 0.000143,-0.000107,1,1
1777906006730,   330.313,   330.308,-0.002969,-0.008692,-0.995622,-0.000030,-0.000090,-0.009955, 0.008956,-0.012478, 0.042592,1,-0.000114, 0.000143,-0.000107,1,1
1777906006747,   330.338,   330.333,-0.002934,-0.008284,-0.995661,-0.000029,-0.000080,-0.009956, 0.009012,-0.011462, 0.040752,1, 0.000029, 0.000020,-0.000066,1,1
1777906006757,   330.338,   330.333,-0.002934,-0.008284,-0.995661,-0.000029,-0.000080,-0.009956, 0.009012,-0.011462, 0.040752,1, 0.000029, 0.000020,-0.000066,1,1
1777906006775,   330.363,   330.363,-0.003053,-0.008224,-0.995435,-0.000031,-0.000083,-0.009952, 0.008083,-0.007921, 0.044423,1,-0.000290, 0.000028, 0.000071,1,1
1777906006785,   330.363,   330.363,-0.003053,-0.008224,-0.995435,-0.000031,-0.000083,-0.009952, 0.008083,-0.007921, 0.044423,1,-0.000290, 0.000028, 0.000071,1,1
1777906006800,   330.388,   330.388,-0.002718,-0.007950,-0.995657,-0.000026,-0.000078,-0.009958, 0.011459,-0.005230, 0.042250,1,-0.000073,-0.000698, 0.000141,1,1
1777906006810,   330.388,   330.388,-0.002718,-0.007950,-0.995657,-0.000026,-0.000078,-0.009958, 0.011459,-0.005230, 0.042250,1,-0.000073,-0.000698, 0.000141,1,1
1777906006827,   330.418,   330.413,-0.002738,-0.007801,-0.995760,-0.000025,-0.000075,-0.009957, 0.009540,-0.005974, 0.041421,1, 0.000041,-0.000644, 0.000065,1,1
1777906006837,   330.418,   330.413,-0.002738,-0.007801,-0.995760,-0.000025,-0.000075,-0.009957, 0.009540,-0.005974, 0.041421,1, 0.000041,-0.000644, 0.000065,1,1
1777906006855,   330.443,   330.443,-0.002912,-0.007953,-0.996269,-0.000032,-0.000082,-0.009970, 0.009694,-0.005267, 0.036241,1, 0.000005, 0.000220, 0.000114,1,1
1777906006866,   330.443,   330.443,-0.002912,-0.007953,-0.996269,-0.000032,-0.000082,-0.009970, 0.009694,-0.005267, 0.036241,1, 0.000005, 0.000220, 0.000114,1,1
1777906006880,   330.468,   330.468,-0.002843,-0.008262,-0.995773,-0.000029,-0.000083,-0.009953, 0.010293,-0.008308, 0.041108,1,-0.000237, 0.000002,-0.000142,1,1
1777906006890,   330.468,   330.468,-0.002843,-0.008262,-0.995773,-0.000029,-0.000083,-0.009953, 0.010293,-0.008308, 0.041108,1,-0.000237, 0.000002,-0.000142,1,1
1777906006907,   330.498,   330.493,-0.002705,-0.008164,-0.995462,-0.000025,-0.000081,-0.009950, 0.010334,-0.007971, 0.040658,1,-0.000037, 0.000118, 0.000181,1,1
1777906006917,   330.498,   330.493,-0.002705,-0.008164,-0.995462,-0.000025,-0.000081,-0.009950, 0.010334,-0.007971, 0.040658,1,-0.000037, 0.000118, 0.000181,1,1
1777906006935,   330.523,   330.523,-0.002567,-0.008253,-0.995938,-0.000024,-0.000084,-0.009960, 0.012950,-0.008269, 0.039488,1,-0.000021,-0.000026, 0.000115,1,1
1777906006945,   330.523,   330.523,-0.002567,-0.008253,-0.995938,-0.000024,-0.000084,-0.009960, 0.012950,-0.008269, 0.039488,1,-0.000021,-0.000026, 0.000115,1,1
1777906006960,   330.548,   330.548,-0.002681,-0.008245,-0.995791,-0.000027,-0.000082,-0.009954, 0.011845,-0.008221, 0.040934,1,-0.000193,-0.000059, 0.000058,1,1
1777906006970,   330.548,   330.548,-0.002681,-0.008245,-0.995791,-0.000027,-0.000082,-0.009954, 0.011845,-0.008221, 0.040934,1,-0.000193,-0.000059, 0.000058,1,1
1777906006987,   330.578,   330.573,-0.002844,-0.008363,-0.996007,-0.000031,-0.000086,-0.009960, 0.011613,-0.006941, 0.039351,1, 0.000169,-0.000084, 0.000141,1,1
1777906006997,   330.578,   330.573,-0.002844,-0.008363,-0.996007,-0.000031,-0.000086,-0.009960, 0.011613,-0.006941, 0.039351,1, 0.000169,-0.000084, 0.000141,1,1
1777906007015,   330.603,   330.603,-0.002742,-0.008396,-0.995833,-0.000026,-0.000085,-0.009961, 0.011272,-0.009680, 0.040520,1, 0.000094,-0.000129,-0.000047,1,1
1777906007025,   330.603,   330.603,-0.002742,-0.008396,-0.995833,-0.000026,-0.000085,-0.009961, 0.011272,-0.009680, 0.040520,1, 0.000094,-0.000129,-0.000047,1,1
1777906007040,   330.628,   330.628,-0.002819,-0.008229,-0.996147,-0.000030,-0.000081,-0.009965, 0.010581,-0.008011, 0.037439,1, 0.000150,-0.000193, 0.000023,1,1
1777906007050,   330.628,   330.628,-0.002819,-0.008229,-0.996147,-0.000030,-0.000081,-0.009965, 0.010581,-0.008011, 0.037439,1, 0.000150,-0.000193, 0.000023,1,1
1777906007067,   330.658,   330.653,-0.002826,-0.008314,-0.995667,-0.000028,-0.000084,-0.009954, 0.010970,-0.007676, 0.040324,1,-0.000179,-0.000111,-0.000002,1,1
1777906007077,   330.658,   330.653,-0.002826,-0.008314,-0.995667,-0.000028,-0.000084,-0.009954, 0.010970,-0.007676, 0.040324,1,-0.000179,-0.000111,-0.000002,1,1
1777906007095,   330.683,   330.683,-0.002861,-0.008056,-0.995798,-0.000027,-0.000077,-0.009958, 0.010146,-0.006257, 0.040864,1, 0.000081,-0.000137,-0.000092,1,1
1777906007105,   330.683,   330.683,-0.002861,-0.008056,-0.995798,-0.000027,-0.000077,-0.009958, 0.010146,-0.006257, 0.040864,1, 0.000081,-0.000137,-0.000092,1,1
1777906007120,   330.708,   330.708,-0.002831,-0.007990,-0.996157,-0.000030,-0.000078,-0.009962, 0.010517,-0.005630, 0.037345,1,-0.000168,-0.000167, 0.000048,1,1
1777906007130,   330.708,   330.708,-0.002831,-0.007990,-0.996157,-0.000030,-0.000078,-0.009962, 0.010517,-0.005630, 0.037345,1,-0.000168,-0.000167, 0.000048,1,1
1777906007147,   330.738,   330.733,-0.002891,-0.008160,-0.995888,-0.000029,-0.000083,-0.009960, 0.009637,-0.005813, 0.041297,1,-0.000545,-0.000330, 0.000185,1,1
1777906007157,   330.738,   330.733,-0.002891,-0.008160,-0.995888,-0.000029,-0.000083,-0.009960, 0.009637,-0.005813, 0.041297,1,-0.000545,-0.000330, 0.000185,1,1
1777906007175,   330.763,   330.763,-0.002718,-0.008274,-0.995649,-0.000027,-0.000085,-0.009952, 0.011735,-0.008571, 0.042322,1,-0.000291, 0.000070, 0.000183,1,1
1777906007185,   330.763,   330.763,-0.002718,-0.008274,-0.995649,-0.000027,-0.000085,-0.009952, 0.011735,-0.008571, 0.042322,1,-0.000291, 0.000070, 0.000183,1,1
1777906007200,   330.788,   330.788,-0.002773,-0.008342,-0.995818,-0.000026,-0.000085,-0.009960, 0.011211,-0.009311, 0.040672,1,-0.000425,-0.000315,-0.000155,1,1
1777906007210,   330.788,   330.788,-0.002773,-0.008342,-0.995818,-0.000026,-0.000085,-0.009960, 0.011211,-0.009311, 0.040672,1,-0.000425,-0.000315,-0.000155,1,1
1777906007227,   330.818,   330.813,-0.002697,-0.008346,-0.995906,-0.000027,-0.000084,-0.009962, 0.011949,-0.008344, 0.042213,1,-0.000256,-0.000122,-0.000126,1,1
1777906007237,   330.818,   330.813,-0.002697,-0.008346,-0.995906,-0.000027,-0.000084,-0.009962, 0.011949,-0.008344, 0.042213,1,-0.000256,-0.000122,-0.000126,1,1
1777906007255,   330.843,   330.843,-0.002929,-0.008464,-0.996066,-0.000029,-0.000087,-0.009965, 0.009703,-0.010593, 0.038240,1,-0.000205, 0.000211,-0.000064,1,1
1777906007265,   330.843,   330.843,-0.002929,-0.008464,-0.996066,-0.000029,-0.000087,-0.009965, 0.009703,-0.010593, 0.038240,1,-0.000205, 0.000211,-0.000064,1,1
1777906007280,   330.868,   330.868,-0.002828,-0.008263,-0.995713,-0.000030,-0.000081,-0.009956, 0.010622,-0.008535, 0.041696,1, 0.000243,-0.000290, 0.000070,1,1
1777906007290,   330.868,   330.868,-0.002828,-0.008263,-0.995713,-0.000030,-0.000081,-0.009956, 0.010622,-0.008535, 0.041696,1, 0.000243,-0.000290, 0.000070,1,1
1777906007307,   330.898,   330.893,-0.002775,-0.008252,-0.995730,-0.000027,-0.000082,-0.009956, 0.011030,-0.009868, 0.039845,1, 0.000157,-0.000335, 0.000042,1,1
1777906007317,   330.898,   330.893,-0.002775,-0.008252,-0.995730,-0.000027,-0.000082,-0.009956, 0.011030,-0.009868, 0.039845,1, 0.000157,-0.000335, 0.000042,1,1
1777906007335,   330.923,   330.923,-0.002915,-0.008163,-0.995537,-0.000029,-0.000080,-0.009951, 0.009848,-0.007545, 0.043427,1,-0.000204,-0.000111, 0.000124,1,1
1777906007345,   330.923,   330.923,-0.002915,-0.008163,-0.995537,-0.000029,-0.000080,-0.009951, 0.009848,-0.007545, 0.043427,1,-0.000204,-0.000111, 0.000124,1,1
1777906007360,   330.948,   330.948,-0.002706,-0.008084,-0.995714,-0.000028,-0.000082,-0.009958, 0.011929,-0.006854, 0.041686,1,-0.000424, 0.000109, 0.000030,1,1
1777906007370,   330.948,   330.948,-0.002706,-0.008084,-0.995714,-0.000028,-0.000082,-0.009958, 0.011929,-0.006854, 0.041686,1,-0.000424, 0.000109, 0.000030,1,1
1777906007387,   330.978,   330.973,-0.002487,-0.007876,-0.995965,-0.000022,-0.000079,-0.009964, 0.010787,-0.004622, 0.041587,1, 0.000040,-0.000017, 0.000052,1,1
1777906007397,   330.978,   330.973,-0.002487,-0.007876,-0.995965,-0.000022,-0.000079,-0.009964, 0.010787,-0.004622, 0.041587,1, 0.000040,-0.000017, 0.000052,1,1
1777906007415,   331.003,   331.003,-0.002441,-0.007831,-0.995899,-0.000024,-0.000078,-0.009960, 0.014462,-0.004376, 0.039871,1,-0.000064, 0.000262,-0.000040,1,1
1777906007425,   331.003,   331.003,-0.002441,-0.007831,-0.995899,-0.000024,-0.000078,-0.009960, 0.014462,-0.004376, 0.039871,1,-0.000064, 0.000262,-0.000040,1,1
1777906007440,   331.028,   331.028,-0.002913,-0.008383,-0.995857,-0.000033,-0.000083,-0.009959, 0.009750,-0.009782, 0.040288,1,-0.000038, 0.000129,-0.000191,1,1
1777906007450,   331.028,   331.028,-0.002913,-0.008383,-0.995857,-0.000033,-0.000083,-0.009959, 0.009750,-0.009782, 0.040288,1,-0.000038, 0.000129,-0.000191,1,1
1777906007467,   331.058,   331.053,-0.002764,-0.008003,-0.995955,-0.000028,-0.000079,-0.009960, 0.011058,-0.006657, 0.039958,1,-0.000191, 0.000165,-0.000222,1,1
1777906007477,   331.058,   331.053,-0.002764,-0.008003,-0.995955,-0.000028,-0.000079,-0.009960, 0.011058,-0.006657, 0.039958,1,-0.000191, 0.000165,-0.000222,1,1
1777906007495,   331.083,   331.083,-0.002778,-0.008119,-0.995867,-0.000028,-0.000079,-0.009958, 0.010971,-0.007146, 0.040183,1, 0.000312, 0.000106,-0.000069,1,1
1777906007505,   331.083,   331.083,-0.002778,-0.008119,-0.995867,-0.000028,-0.000079,-0.009958, 0.010971,-0.007146, 0.040183,1, 0.000312, 0.000106,-0.000069,1,1
1777906007520,   331.108,   331.108,-0.002815,-0.008136,-0.995972,-0.000029,-0.000080,-0.009957, 0.010600,-0.007264, 0.039153,1,-0.000103,-0.000040, 0.000135,1,1
1777906007530,   331.108,   331.108,-0.002815,-0.008136,-0.995972,-0.000029,-0.000080,-0.009957, 0.010600,-0.007264, 0.039153,1,-0.000103,-0.000040, 0.000135,1,1
1777906007547,   331.138,   331.133,-0.002685,-0.007931,-0.995673,-0.000026,-0.000077,-0.009956, 0.011374,-0.007411, 0.040524,1, 0.000122,-0.000156, 0.000035,1,1
1777906007557,   331.138,   331.133,-0.002685,-0.007931,-0.995673,-0.000026,-0.000077,-0.009956, 0.011374,-0.007411, 0.040524,1, 0.000122,-0.000156, 0.000035,1,1
1777906007575,   331.163,   331.163,-0.002694,-0.008311,-0.995628,-0.000028,-0.000086,-0.009954, 0.011840,-0.008938, 0.042531,1,-0.000071,-0.000499, 0.000057,1,1
1777906007585,   331.163,   331.163,-0.002694,-0.008311,-0.995628,-0.000028,-0.000086,-0.009954, 0.011840,-0.008938, 0.042531,1,-0.000071,-0.000499, 0.000057,1,1
1777906007600,   331.188,   331.188,-0.002624,-0.008233,-0.995835,-0.000028,-0.000083,-0.009958, 0.012487,-0.008175, 0.040502,1, 0.000022, 0.000328,-0.000218,1,1
1777906007610,   331.188,   331.188,-0.002624,-0.008233,-0.995835,-0.000028,-0.000083,-0.009958, 0.012487,-0.008175, 0.040502,1, 0.000022, 0.000328,-0.000218,1,1
1777906007627,   331.218,   331.213,-0.003070,-0.008219,-0.996243,-0.000033,-0.000079,-0.009967, 0.009591,-0.009881, 0.041056,1,-0.000206, 0.000202,-0.000018,1,1
1777906007637,   331.218,   331.213,-0.003070,-0.008219,-0.996243,-0.000033,-0.000079,-0.009967, 0.009591,-0.009881, 0.041056,1,-0.000206, 0.000202,-0.000018,1,1
1777906007655,   331.243,   331.243,-0.002914,-0.008047,-0.995848,-0.000028,-0.000079,-0.009960, 0.009568,-0.006461, 0.040373,1,-0.000192, 0.000019,-0.000044,1,1
1777906007666,   331.243,   331.243,-0.002914,-0.008047,-0.995848,-0.000028,-0.000079,-0.009960, 0.009568,-0.006461, 0.040373,1,-0.000192, 0.000019,-0.000044,1,1
1777906007680,   331.268,   331.268,-0.002763,-0.008351,-0.995903,-0.000029,-0.000082,-0.009960, 0.011049,-0.009483, 0.039831,1,-0.000403,-0.000532,-0.000195,1,1
1777906007690,   331.268,   331.268,-0.002763,-0.008351,-0.995903,-0.000029,-0.000082,-0.009960, 0.011049,-0.009483, 0.039831,1,-0.000403,-0.000532,-0.000195,1,1
1777906007707,   331.298,   331.293,-0.002761,-0.008075,-0.995585,-0.000026,-0.000080,-0.009952, 0.010413,-0.006898, 0.039045,1,-0.000386,-0.000162, 0.000261,1,1
